lucro_total,staff_total,baltimore_pr_Sun,baltimore_hr_x_Sun,baltimore_hr_j_Sun,baltimore_pr_Mon,baltimore_hr_x_Mon,baltimore_hr_j_Mon,baltimore_pr_Tue,baltimore_hr_x_Tue,baltimore_hr_j_Tue,baltimore_pr_Wed,baltimore_hr_x_Wed,baltimore_hr_j_Wed,baltimore_pr_Thu,baltimore_hr_x_Thu,baltimore_hr_j_Thu,baltimore_pr_Fri,baltimore_hr_x_Fri,baltimore_hr_j_Fri,baltimore_pr_Sat,baltimore_hr_x_Sat,baltimore_hr_j_Sat,lancaster_pr_Sun,lancaster_hr_x_Sun,lancaster_hr_j_Sun,lancaster_pr_Mon,lancaster_hr_x_Mon,lancaster_hr_j_Mon,lancaster_pr_Tue,lancaster_hr_x_Tue,lancaster_hr_j_Tue,lancaster_pr_Wed,lancaster_hr_x_Wed,lancaster_hr_j_Wed,lancaster_pr_Thu,lancaster_hr_x_Thu,lancaster_hr_j_Thu,lancaster_pr_Fri,lancaster_hr_x_Fri,lancaster_hr_j_Fri,lancaster_pr_Sat,lancaster_hr_x_Sat,lancaster_hr_j_Sat,philadelphia_pr_Sun,philadelphia_hr_x_Sun,philadelphia_hr_j_Sun,philadelphia_pr_Mon,philadelphia_hr_x_Mon,philadelphia_hr_j_Mon,philadelphia_pr_Tue,philadelphia_hr_x_Tue,philadelphia_hr_j_Tue,philadelphia_pr_Wed,philadelphia_hr_x_Wed,philadelphia_hr_j_Wed,philadelphia_pr_Thu,philadelphia_hr_x_Thu,philadelphia_hr_j_Thu,philadelphia_pr_Fri,philadelphia_hr_x_Fri,philadelphia_hr_j_Fri,philadelphia_pr_Sat,philadelphia_hr_x_Sat,philadelphia_hr_j_Sat,richmond_pr_Sun,richmond_hr_x_Sun,richmond_hr_j_Sun,richmond_pr_Mon,richmond_hr_x_Mon,richmond_hr_j_Mon,richmond_pr_Tue,richmond_hr_x_Tue,richmond_hr_j_Tue,richmond_pr_Wed,richmond_hr_x_Wed,richmond_hr_j_Wed,richmond_pr_Thu,richmond_hr_x_Thu,richmond_hr_j_Thu,richmond_pr_Fri,richmond_hr_x_Fri,richmond_hr_j_Fri,richmond_pr_Sat,richmond_hr_x_Sat,richmond_hr_j_Sat
460.0,83,0.076,1,1,0.0298,2,1,0.1222,1,1,0.0856,0,1,0.099,2,2,0.0165,0,1,0.0221,1,1,0.0127,1,1,0.0381,3,2,0.0158,2,2,0.017,2,1,0.0561,2,1,0.1179,3,0,0.0898,2,2,0.0955,2,1,0.0271,2,2,0.0803,2,2,0.0525,2,1,0.0314,2,0,0.2028,2,2,0.0065,1,1,0.0713,1,0,0.0991,3,0,0.064,3,1,0.0358,3,2,0.0468,3,2,0.0383,3,1,0.0477,0,0
431.0,82,0.076,1,1,0.0298,2,1,0.1222,1,1,0.0856,0,1,0.099,2,2,0.0165,0,1,0.0221,1,1,0.0127,1,1,0.0381,3,2,0.0158,2,2,0.017,2,1,0.0561,2,1,0.1179,3,0,0.0898,2,2,0.0955,2,0,0.0271,2,2,0.0803,2,2,0.0525,2,1,0.0314,2,0,0.2028,2,2,0.0065,1,1,0.0713,1,0,0.0991,3,0,0.064,3,1,0.0358,3,2,0.0468,3,2,0.0383,3,1,0.0477,0,0
389.0,81,0.076,1,1,0.0298,2,1,0.1222,1,1,0.0856,0,1,0.099,2,2,0.0165,0,1,0.0221,1,1,0.0127,1,1,0.0381,3,2,0.0158,2,2,0.017,2,1,0.0561,2,1,0.1179,3,0,0.0898,2,2,0.0955,2,0,0.0271,1,2,0.0803,2,2,0.0525,2,1,0.0314,2,0,0.2002,2,2,0.0065,1,1,0.0713,1,0,0.0991,3,0,0.064,3,1,0.0353,3,2,0.0468,3,2,0.0389,3,1,0.0477,0,0
389.0,81,0.076,1,1,0.0298,2,1,0.1222,1,1,0.0856,0,1,0.099,2,2,0.0165,0,1,0.0221,1,1,0.0127,1,1,0.0381,3,2,0.0158,2,2,0.017,2,1,0.0561,2,1,0.1179,3,0,0.0898,2,2,0.0955,2,0,0.0271,1,2,0.0803,2,2,0.0525,2,1,0.0314,2,0,0.2002,2,2,0.0065,1,1,0.0713,1,0,0.0991,3,0,0.064,3,1,0.0353,3,2,0.0468,3,2,0.0389,3,1,0.0477,0,0
335.0,80,0.076,1,1,0.0298,2,1,0.1222,1,1,0.0856,0,1,0.099,2,2,0.0165,1,1,0.0221,1,1,0.0455,1,1,0.0381,3,2,0.0158,2,2,0.017,2,1,0.0561,2,1,0.1179,3,0,0.0898,2,2,0.0955,2,0,0.0271,1,2,0.0803,2,2,0.0525,2,1,0.0314,2,0,0.2028,2,0,0.0065,1,1,0.0713,1,0,0.0991,3,0,0.064,3,1,0.0269,3,2,0.0468,3,2,0.0198,3,1,0.0477,0,0
298.0,79,0.076,1,1,0.0298,2,1,0.1222,1,1,0.0856,0,1,0.099,2,2,0.0165,1,1,0.0221,1,1,0.0455,1,1,0.0381,3,2,0.0158,2,2,0.017,2,1,0.0561,2,0,0.1179,3,0,0.0898,2,2,0.0955,2,0,0.0271,1,2,0.0803,2,2,0.0525,2,1,0.0314,2,0,0.2028,2,0,0.0065,1,1,0.0713,1,0,0.0991,3,0,0.064,3,1,0.0269,3,2,0.0468,3,2,0.0198,3,1,0.0477,0,0
277.0,78,0.076,1,1,0.0298,2,1,0.1222,1,1,0.0856,0,1,0.0158,2,1,0.0165,0,1,0.0221,1,0,0.0455,1,1,0.0381,3,2,0.0158,2,2,0.017,2,1,0.0561,2,1,0.1182,3,0,0.0688,2,2,0.0955,2,0,0.0528,1,1,0.0803,2,1,0.0525,2,1,0.0314,2,0,0.2014,2,2,0.0065,1,1,0.0713,1,0,0.0991,3,0,0.064,3,2,0.0965,3,2,0.0468,3,2,0.0378,3,1,0.0477,0,0
244.0,77,0.076,1,1,0.0298,2,1,0.1222,1,1,0.0856,0,1,0.0158,2,1,0.0165,0,1,0.0221,1,0,0.0455,1,1,0.0381,3,2,0.0158,2,2,0.017,2,1,0.0561,2,1,0.1362,3,0,0.0688,2,2,0.0955,2,0,0.0528,1,1,0.0803,2,1,0.0525,2,1,0.0314,2,0,0.1464,2,2,0.0065,1,1,0.0713,1,0,0.0991,3,0,0.064,3,2,0.0396,3,2,0.0468,3,2,0.0378,2,1,0.0477,0,0
165.0,76,0.076,1,1,0.0298,2,1,0.1222,1,1,0.0856,0,1,0.0158,2,1,0.0165,0,1,0.0221,1,1,0.0455,1,1,0.0381,3,1,0.0158,2,2,0.017,2,1,0.0561,2,1,0.1362,3,0,0.09,2,2,0.0955,2,0,0.0528,1,0,0.0803,2,1,0.0525,2,1,0.0314,2,0,0.1464,2,2,0.0065,1,1,0.0713,1,0,0.0991,3,0,0.064,3,2,0.0965,3,2,0.0468,3,2,0.0378,2,1,0.0477,0,0
102.0,75,0.076,1,1,0.0298,2,1,0.1222,1,1,0.0856,0,1,0.099,2,1,0.0165,0,1,0.0221,1,1,0.0455,1,1,0.0381,3,1,0.0674,2,2,0.017,2,1,0.0561,2,0,0.1362,3,0,0.0688,2,2,0.0955,2,0,0.0528,1,0,0.0803,2,1,0.0525,2,1,0.0314,2,0,0.1464,2,2,0.0065,1,1,0.0713,1,0,0.0991,3,0,0.064,3,2,0.0965,3,2,0.0468,3,2,0.0378,2,1,0.0477,0,0
18.0,73,0.076,1,1,0.0298,2,1,0.1222,1,1,0.0856,0,1,0.099,2,1,0.0165,0,1,0.0221,1,1,0.0455,1,1,0.0381,3,1,0.0674,2,2,0.017,2,1,0.0561,2,0,0.1362,3,0,0.0688,2,2,0.0955,2,0,0.0271,1,0,0.0803,2,1,0.0525,2,1,0.0314,2,0,0.1464,2,2,0.0065,1,1,0.0713,1,0,0.0991,3,0,0.064,3,1,0.0965,3,1,0.0468,3,2,0.0378,2,1,0.0477,0,0
-127.0,71,0.0753,1,0,0.0221,0,1,0.0718,1,2,0.0315,0,1,0.0193,2,2,0.063,0,0,0.1391,2,1,0.0453,1,1,0.0582,3,1,0.012,3,0,0.1378,0,1,0.0274,2,0,0.0015,0,1,0.0197,2,1,0.0868,2,0,0.0035,1,0,0.1207,3,2,0.0753,2,1,0.0129,0,1,0.147,3,2,0.0806,1,2,0.0247,1,2,0.0037,3,1,0.0631,1,1,0.147,2,2,0.0686,2,0,0.0347,3,1,0.0479,1,2
-335.0,68,0.0532,2,1,0.1318,1,1,0.0723,1,1,0.0859,0,0,0.04,1,2,0.0155,1,1,0.0067,1,1,0.1229,1,1,0.0083,1,1,0.0754,3,1,0.017,3,1,0.0362,3,1,0.1182,2,2,0.0431,0,2,0.1489,3,2,0.0546,2,1,0.0232,0,1,0.0877,1,1,0.0848,1,1,0.206,1,0,0.0791,2,1,0.0778,1,0,0.0233,2,0,0.1381,1,2,0.0269,2,1,0.0372,1,1,0.1388,2,1,0.0473,0,1
-612.0,61,0.0532,2,1,0.1318,1,1,0.0723,1,1,0.0859,0,0,0.0988,1,2,0.0497,1,0,0.0067,1,0,0.1229,1,1,0.0083,1,1,0.0759,3,1,0.0008,0,1,0.0362,3,0,0.1192,2,2,0.0431,0,2,0.1489,3,2,0.0276,2,1,0.0232,0,2,0.0866,1,1,0.0848,1,1,0.0471,1,0,0.0042,2,1,0.0716,1,0,0.0233,2,0,0.1399,1,1,0.0269,0,2,0.0372,1,1,0.038,2,1,0.0473,1,0
-1002.0,51,0.0532,1,1,0.1318,1,1,0.0723,1,1,0.0859,0,0,0.04,1,2,0.0148,1,0,0.0067,1,0,0.1229,1,1,0.0083,1,1,0.0759,3,1,0.0008,0,1,0.0362,3,0,0.128,2,0,0.0431,0,2,0.1489,3,1,0.0276,2,1,0.0232,0,1,0.0877,1,1,0.0848,0,0,0.0471,1,0,0.0795,1,1,0.0778,1,0,0.0233,2,0,0.1381,1,1,0.0269,0,1,0.0372,1,1,0.1388,2,1,0.0473,0,0
