Store,Experiment,Model,MAE,RMSE,MAPE,NMAE
Lancaster,A_Temporal_Base,Seasonal Naive,7907.073913043478,12539.602626514867,20.97966307211546,21.908649268019513
Lancaster,B_Sales_Dynamics,Seasonal Naive,7907.073913043478,12539.602626514867,20.97966307211546,21.908649268019513
Lancaster,C_Context_Expert,Seasonal Naive,7907.073913043478,12539.602626514867,20.97966307211546,21.908649268019513
Lancaster,A_Temporal_Base,SARIMAX,12827.007328808118,14131.969177496057,37.84031417754214,35.54063207397107
Lancaster,B_Sales_Dynamics,Random Forest,17913.33731884058,19238.662230368373,53.88284780380147,49.6336608022353
Lancaster,A_Temporal_Base,Random Forest,24996.00152173913,26050.17583353633,75.21221638152436,69.25806391404772
Philadelphia,C_Context_Expert,Ensemble (Top-3 Experts),6647.74813380018,8417.439044403487,10.440997121961782,10.102862402490844
Philadelphia,C_Context_Expert,Random Forest,6819.740639855073,8848.6907701582,10.840318746126322,10.364246646893443
Philadelphia,C_Context_Expert,SARIMAX,7201.5450633885,9027.545227612816,10.94242425332818,10.944490885691872
Philadelphia,C_Context_Expert,Linear Regression,7427.5214046357905,9269.39499433701,11.861165380697843,11.2879166346657
Philadelphia,C_Context_Expert,Prophet,8020.09130469299,9563.954842187744,13.321289442870498,12.188470031641852
Philadelphia,B_Sales_Dynamics,Ensemble (Top-3 Experts),9693.311389263545,13355.718484075842,14.750856272023594,14.731332959548398
Philadelphia,B_Sales_Dynamics,Random Forest,9658.183591304347,13977.361625640022,14.479191105960673,14.677947767729856
Philadelphia,A_Temporal_Base,Ensemble (Top-3 Experts),9960.200791791243,14314.071532719881,14.801382872502659,15.13693600830274
Philadelphia,B_Sales_Dynamics,Linear Regression,9986.204988316396,14634.094743768552,14.466761200809772,15.17645567933919
Philadelphia,B_Sales_Dynamics,Prophet,11959.252692477487,14654.930416173682,18.99873222286259,18.17497924965006
Philadelphia,B_Sales_Dynamics,SARIMAX,11048.074794463739,14659.01912251116,16.903177728807897,16.790223879479107
Philadelphia,A_Temporal_Base,SARIMAX,9942.09714513093,14677.24798396994,14.48492994732509,15.10942313514461
Philadelphia,A_Temporal_Base,Holt-Winters,9627.774179200602,14840.677518566035,13.843855493020667,14.631733305322248
Philadelphia,B_Sales_Dynamics,Holt-Winters,9627.774179200602,14840.677518566035,13.843855493020667,14.631733305322248
Philadelphia,C_Context_Expert,Holt-Winters,9627.774179200602,14840.677518566035,13.843855493020667,14.631733305322248
Philadelphia,A_Temporal_Base,Prophet,12202.941810673836,15344.238281031054,18.993430584972774,18.545323850644245
Philadelphia,A_Temporal_Base,Linear Regression,10867.320311232532,15766.891411457398,15.583875527212655,16.515523689886592
Philadelphia,A_Temporal_Base,Random Forest,10523.448194202898,15801.294301219172,15.172657944310053,15.992926772482372
Philadelphia,A_Temporal_Base,Seasonal Naive,14572.263188405797,22179.585248565265,21.42256845824479,22.146081187523446
Philadelphia,B_Sales_Dynamics,Seasonal Naive,14572.263188405797,22179.585248565265,21.42256845824479,22.146081187523446
Philadelphia,C_Context_Expert,Seasonal Naive,14572.263188405797,22179.585248565265,21.42256845824479,22.146081187523446
Richmond,C_Context_Expert,Ensemble (Top-3 Experts),1876.5689725203151,2390.0401557494006,10.395217017055394,10.260761326942152
Richmond,C_Context_Expert,Prophet,1834.7841586760508,2402.891641689619,10.01439900899665,10.03228904149725
Richmond,C_Context_Expert,SARIMAX,2013.2339933142698,2555.3379367624125,10.911344821111928,11.00802251512274
Richmond,C_Context_Expert,Linear Regression,2126.1876182311266,2740.764943282929,12.205689725759292,11.625633806397708
Richmond,C_Context_Expert,Random Forest,2491.142066666667,3212.5161734902917,14.808423808784482,13.621142921937215
Richmond,B_Sales_Dynamics,Ensemble (Top-3 Experts),2589.280841113782,3708.756331861247,14.082651153988342,14.157749119879432
Richmond,B_Sales_Dynamics,SARIMAX,2783.579975158869,3884.6769118313314,14.876466385835965,15.220143878432113
Richmond,B_Sales_Dynamics,Linear Regression,2582.535151962997,3924.9051006580194,14.02439987523499,14.12086483404954
Richmond,B_Sales_Dynamics,Prophet,3020.6178980153136,3948.909426723812,16.80848002864893,16.516227095985034
Richmond,A_Temporal_Base,Ensemble (Top-3 Experts),2847.788800330003,3994.7510717732393,15.53750528926597,15.571226860092802
Richmond,A_Temporal_Base,Holt-Winters,2631.4604893327805,4047.650325795414,13.723863264813152,14.388380292816422
Richmond,B_Sales_Dynamics,Holt-Winters,2631.4604893327805,4047.650325795414,13.723863264813152,14.388380292816422
Richmond,C_Context_Expert,Holt-Winters,2631.4604893327805,4047.650325795414,13.723863264813152,14.388380292816422
Richmond,A_Temporal_Base,Prophet,3202.79459536643,4155.149783513591,17.5927436368251,17.512338423745007
Richmond,A_Temporal_Base,Linear Regression,3148.6309016889636,4307.377698197857,17.703232197977282,17.216180519853165
Richmond,A_Temporal_Base,SARIMAX,3320.359554934069,4350.643118275669,18.61061592269633,18.155163711917083
Richmond,A_Temporal_Base,Random Forest,3998.1362224637683,4974.702395171936,23.188491267465217,21.861131742046165
Richmond,B_Sales_Dynamics,Random Forest,4196.856944927536,5281.549841387117,25.06894850766451,22.947702997234153
Richmond,A_Temporal_Base,Seasonal Naive,3736.813623188406,5941.434741254709,19.789203303691217,20.43226402667547
Richmond,B_Sales_Dynamics,Seasonal Naive,3736.813623188406,5941.434741254709,19.789203303691217,20.43226402667547
Richmond,C_Context_Expert,Seasonal Naive,3736.813623188406,5941.434741254709,19.789203303691217,20.43226402667547
