Date,Actual,Seasonal Naive,Linear Regression,Random Forest,Holt-Winters,Prophet,SARIMAX,Ensemble (Top-3 Experts)
2014-01-28,63.0,57.0,58.16640340291545,131.88,11.056779489805777,41.27526819751654,28.659574354719652,67.27161418407873
2014-01-29,63.0,66.0,75.06922074862997,71.03,24.97229661531081,86.88632659059819,79.50479463090664,79.14037374050162
2014-01-30,61.0,59.0,79.69231514758974,72.3,32.63108801590375,87.2219866546777,72.74471540213904,77.42223401893892
2014-01-31,69.0,94.0,83.6271420271419,85.5,67.15843553118523,112.43112279507301,97.08196230305174,98.33769503270825
2014-02-01,124.0,127.0,118.23436809348857,206.3166,162.99020570403758,205.25859753772565,172.02228277569114,194.53249343780558
2014-02-02,69.0,115.0,148.46229407289604,128.7944,109.09402528845715,123.12891145171268,84.11233324692097,112.01188156621122
2014-02-03,56.0,56.0,47.17304134029436,64.82,55.38446750342861,72.63941981227924,28.390841838521737,55.28342055026699
2014-02-04,49.0,63.0,50.59196721431947,67.46,10.418103622560281,50.160309641547684,14.228750482689449,43.94968670807904
2014-02-05,49.0,63.0,50.37279964104741,94.95,24.333620748065314,84.15532330643731,57.418806675215535,78.84137666055095
2014-02-06,50.0,61.0,68.81063231926717,93.15,31.992412148658268,84.58741486410568,54.14851912847878,77.2953113308615
2014-02-07,80.0,69.0,87.49279426624634,91.71,66.51975966393974,116.5696304971099,83.34343592538592,97.2076888074986
2014-02-08,149.0,124.0,120.42164325602269,213.5466,162.35152983679205,210.51040221987478,175.80171315191592,199.95290512393024
2014-02-09,106.0,69.0,155.60457979612025,113.93440000000001,108.45534942121165,139.60439660769936,100.1706134117216,117.90313667314031
2014-02-10,54.0,56.0,55.0601685992511,67.07,54.745791636183114,86.88197551490296,55.09357823045232,69.68185124845176
2014-02-11,69.0,49.0,43.37975931147264,109.58,9.779427755314785,41.67412292353782,11.515568433470428,54.256563785669414
2014-02-12,73.0,49.0,62.44136777340587,85.61,23.694944880819833,88.84382831651025,73.20941162199136,82.55441331283389
2014-02-13,97.0,50.0,80.76616581043737,82.18,31.353736281412772,89.17807859477657,73.76433327281939,81.70747062253199
2014-02-14,129.0,80.0,105.68976681652883,97.7,65.88108379669424,128.90084077703315,121.68568942687858,116.09551006797058
2014-02-15,480.0,149.0,128.86187456410056,309.4716000000001,161.7128539695466,216.46210954330854,216.44075216650685,247.45815390327184
2014-02-16,424.0,106.0,330.1468133405785,348.45660000000004,107.81667355396615,298.45893100690586,368.7986286554544,338.5713865541201
2014-02-17,327.0,54.0,218.5967929259349,271.2722,54.10711576893762,233.57058554949884,315.57370447878657,273.4721633427618
2014-02-18,49.0,69.0,178.37576385055695,211.78,9.140751888069303,152.3251100357927,237.89015920767022,200.66508974782096
2014-02-19,65.0,73.0,48.957884195718464,94.02,23.056269013574337,34.52540855293722,66.46025485665062,65.00188780319594
2014-02-20,52.0,97.0,73.75511599153343,76.63,30.715060414167276,41.47404052960401,76.0036722194231,64.70257091634237
2014-02-21,69.0,129.0,82.40970719529676,105.81,65.24240792944875,65.03198744536888,93.49050587307693,88.11083110614861
2014-02-22,125.0,480.0,124.37458246579303,216.4422,161.07417810230106,142.22282064518524,170.74991419879507,176.47164494799344
2014-02-23,84.0,424.0,157.73973151201946,178.95859999999996,107.17799768672066,75.2126238683656,82.50564854766961,112.22562413867838
2014-02-24,49.0,327.0,65.86296202145498,80.37440000000001,53.468439901692136,44.0642327641915,37.100020948642744,53.846217904278085
2014-02-25,49.0,49.0,44.884546198823784,134.89,8.502076020823807,28.91680996742697,8.293138842963778,57.36664960346358
2014-02-26,52.0,65.0,67.18856795054137,91.34,22.41759314632884,72.45602269987438,57.347098951646565,73.71437388384031
2014-02-27,49.0,52.0,75.39365311801924,127.59,30.07638454692178,74.01257638691536,56.04944046640619,85.88400561777387
2014-02-28,62.0,69.0,76.10756119063007,108.17,64.60373206220325,98.11484012699049,81.83328483797496,96.03937498832181
2014-03-01,107.0,125.0,105.76393659049764,194.22440000000003,160.4355022350556,187.50191512987388,162.21153210245524,181.3126157441097
2014-03-02,86.0,84.0,135.14637811777658,112.17219999999999,106.53932181947519,101.46407366967803,68.0579365132982,93.89807006099208
2014-03-03,51.0,49.0,54.219404846860556,68.46,52.82976403444664,65.65388138781358,40.682179884252996,58.26535375735552
2014-03-04,49.0,49.0,40.79506512455441,115.2,7.863400153578311,26.592054667219116,10.104648204844068,50.632234290687734
2014-03-05,53.0,52.0,56.22946732271588,151.4,21.778917279083345,64.66688865886147,58.29788174209679,91.45492346698609
2014-03-06,58.0,49.0,73.16377172695442,127.77,29.437708679676284,63.89458163676506,58.83163025358865,83.49873729678457
2014-03-07,68.0,62.0,96.60471608369198,96.86,63.965056194957754,97.3922991237054,91.449938985253,95.2340793696528
2014-03-08,121.0,107.0,110.31629835153348,197.33440000000002,159.7968263678101,176.5900501181066,168.18519540627165,180.70321517479275
2014-03-09,87.0,86.0,148.3992622027276,122.99439999999998,105.9006459522297,94.41224551897778,80.25977595039792,99.2221404897919
2014-03-10,55.0,51.0,52.026091467439926,66.65,52.191088167201144,47.99131448018622,42.42756638534632,52.35629362184418
2014-03-11,49.0,49.0,46.18808064116487,116.63,7.224724286332815,10.622995488937335,14.831277139072782,47.3614242093367
2014-03-12,55.0,53.0,63.29630269410802,152.14,21.14024141183785,46.82211569370661,60.06592694518022,86.34268087962893
2014-03-13,59.0,58.0,74.2333823998653,99.95,28.799032812430802,47.74935622769141,61.151501289939986,69.61695250587714
2014-03-14,100.0,68.0,91.96435504958819,81.96,63.32638032771227,79.85218196304001,92.87652430615789,84.89623542306596
2014-03-15,149.0,121.0,127.44174500198278,161.7866,159.1581505005646,177.42334150086162,194.54409551257345,177.9180123378117
2014-03-16,110.0,87.0,168.01448884785432,125.71439999999998,105.2619700849842,96.00554661606417,103.71071553405508,108.47688738337308
2014-03-17,66.0,55.0,72.07681878560973,67.2,51.55241229995565,49.87886929204666,61.56257564397954,59.54714831200874
2014-03-18,57.0,49.0,61.17462137384359,66.88,6.586048419087319,10.51908858174815,23.724233404059262,33.707773995269136
2014-03-19,72.0,55.0,59.08849828028205,143.96,20.501565544592353,41.98585898567711,65.95186043195932,83.96590647254548
2014-03-20,68.0,59.0,82.67118700708338,71.83,28.160356945185306,49.73853892951797,74.980685593966,65.51640817449466
2014-03-21,93.0,100.0,96.09342287504327,97.94,62.687704460466776,74.2894745103375,100.61408816236444,90.94785422423399
2014-03-22,146.0,149.0,124.23949949608067,173.92879999999997,158.5194746333191,166.78804243608374,189.19591780386034,176.63758674664803
2014-03-23,106.0,110.0,163.61483214657312,122.87439999999998,104.6232942177387,90.67304903019932,101.07098405945422,104.87281102988452
2014-03-24,59.0,66.0,61.9479356552759,71.84,50.91373643271015,44.64973295476162,58.29862411454484,58.262785689768826
2014-03-25,72.0,57.0,56.14531403802657,118.99,5.9473725518418235,5.641248270068985,18.760134442471923,47.79712757084696
2014-03-26,74.0,72.0,71.01084208764883,70.34,19.86288967734687,54.63630168003454,77.8928663902756,67.62305602343672
2014-03-27,84.0,68.0,97.49365169123354,78.42,27.52168107793981,60.88700512529468,76.6544275449929,71.98714422342918
2014-03-28,107.0,93.0,101.60027962752206,104.95,62.04902859322128,95.84529997298708,112.02189586005169,104.27239861101293
2014-03-29,154.0,146.0,125.90728821687904,186.86880000000002,157.8807987660736,184.05641747843612,199.76050629198636,190.22857459014085
2014-03-30,107.0,106.0,167.68464067118094,124.69439999999999,103.98461835049321,101.76442717714121,108.41396730660708,111.6242648279161
2014-03-31,78.0,59.0,66.62572290169194,68.15,50.275060565464656,51.74565276772621,60.76582471485846,60.2204924941949
2014-04-01,61.0,72.0,54.76473432664747,72.7,5.308696684596342,24.014470206606575,35.40661285669156,44.04036102109938
2014-04-02,71.0,74.0,67.64766261454261,68.57,19.224213810101375,59.05154699066942,71.61238947282581,66.41131215449842
2014-04-03,67.0,84.0,78.41881539973502,77.3,26.883005210694314,62.922571035410805,76.09475112997445,72.10577405512842
2014-04-04,86.0,107.0,102.04670893570862,95.38,61.410352725975784,94.97862197050488,101.52634280512488,97.29498825854326
2014-04-05,147.0,154.0,138.13022853703873,206.75199999999998,157.24212289882811,188.35324806489075,185.42422616397764,193.5098247429561
2014-04-06,117.0,107.0,178.90755665039345,118.33439999999999,103.34594248324771,116.61698534955607,103.59736651987339,112.84958395647648
2014-04-07,61.0,78.0,78.55615876961684,70.12,49.636384698219175,78.31144546839404,67.16697888084616,71.86614144974673
2014-04-08,67.0,61.0,52.8073052769155,63.81,4.670020817350846,32.50451386573751,19.269412293342434,38.527975386359984
2014-04-09,67.0,71.0,72.10076024500772,65.94,18.58553794285588,75.32592643337586,73.82071006376886,71.69554549904824
2014-04-10,69.0,67.0,84.20215002146539,68.74,26.24432934344882,73.58366034753683,70.80827296777812,71.04397777177165
2014-04-11,100.0,86.0,102.24258533848756,96.44,60.77167685873029,105.14731903976077,100.67683771656043,100.75471891877373
2014-04-12,155.0,147.0,139.409940648553,178.111,156.60344703158262,199.09629003632256,194.17467430597816,190.46065478076693
2014-04-13,111.0,117.0,157.19309971677734,132.9244,102.70726661600222,113.05879325322526,107.30589607135913,117.76302977486147
2014-04-14,73.0,61.0,57.416445705894105,65.61,48.99770883097368,58.713141581847246,62.820507910615895,62.38121649748771
2014-04-15,88.0,67.0,63.517329709306495,67.35,4.03134495010535,21.215723496356702,30.63676361957011,39.7341623719756
2014-04-16,82.0,67.0,82.92484285320833,85.26,17.946862075610383,65.68209221685302,92.5519285223436,81.16467357973221
2014-04-17,100.0,69.0,86.39430851665375,87.4,25.605653476203322,56.61243833213165,84.56341322676411,76.19195051963193
2014-04-18,152.0,100.0,114.12530148687398,111.99,60.13300099148479,92.61062861966009,127.7158439453587,110.77215752167292
2014-04-19,179.0,155.0,154.35404988249064,239.7286,155.96477116433715,189.28277864907113,239.40207186625935,222.80448350511017
2014-04-20,128.0,111.0,191.32477027339831,127.105,102.06859074875672,95.8385228792599,131.52741512847396,118.15697933591127
2014-04-21,77.0,73.0,75.00159777421479,76.04,48.35903296372818,41.43947047555474,78.48565784912522,65.32170944155999
2014-04-22,77.0,88.0,70.42069533131902,82.17,3.392669082859854,-5.558172476516162,35.82606251270158,37.479296678728474
2014-04-23,73.0,82.0,74.89869790748386,85.16,17.308186208364887,33.870982516495246,84.4706201960935,67.83386757086292
2014-04-24,96.0,100.0,88.98824324612264,84.49,24.966977608957826,27.31027279771881,78.37158852820335,63.39062044197406
2014-04-25,104.0,152.0,137.4054290290304,150.5788,59.49432512423931,74.94952250964201,124.65255162872782,116.72695804612327
2014-04-26,160.0,179.0,138.05249635937702,213.7342,155.32609529709163,154.69243217125944,198.88305341417845,189.10322852847926
