ds,trend,weekly,yearly
2014-01-28,44673.431775966266,-353.1326031179658,-8658.481678478902
2014-01-29,44584.76590034161,-629.7118912806575,-9633.983614528686
2014-01-30,44496.10002471694,1227.0847599387141,-10521.77445919403
2014-01-31,44407.43414909229,623.1383462487008,-11311.562850012086
2014-02-01,44318.768273467635,1043.9927211923398,-11994.876846945763
2014-02-02,44230.10239784298,-1910.8818729675986,-12565.261255901996
2014-02-03,44141.436522218326,-0.48946000704688575,-13018.421022090623
2014-02-04,44052.770646593664,-353.1326031166527,-13352.3071783675
2014-02-05,43964.10477096901,-629.71189127606,-13567.143456478947
2014-02-06,43875.438895344356,1227.084759932946,-13665.393336467756
2014-02-07,43786.7730197197,623.1383462452744,-13651.66897372713
2014-02-08,43698.10714409503,1043.9927211908882,-13532.585057124516
2014-02-09,43609.44126847038,-1910.8818729639324,-13316.562169479312
2014-02-10,43520.77539284573,-0.48946000762411235,-13013.585600807846
2014-02-11,43432.10951722108,-353.13260312138874,-12634.92676632724
2014-02-12,43343.44364159642,-629.7118912773196,-12192.835371945923
2014-02-13,43254.77776597176,1227.084759930156,-11700.21122257807
2014-02-14,43166.11189034711,623.1383462476501,-11170.26506261909
2014-02-15,43077.446014722445,1043.9927211894362,-10616.178060773555
2014-02-16,42988.78013909779,-1910.881872966056,-10050.7694978429
2014-02-17,42900.11426347314,-0.4894600046156417,-9486.181889223117
2014-02-18,42811.448387848475,-353.1326031200755,-8933.592184573543
2014-02-19,42722.78251222382,-629.7118912785794,-8402.956853583932
2014-02-20,42634.11663659917,1227.084759937391,-7902.797614569636
2014-02-21,42545.45076097451,623.138346244762,-7440.033322963584
2014-02-22,42456.78488534984,1043.992721192083,-7019.862146815037
2014-02-23,42368.11900972519,-1910.8818729655088,-6645.696656856208
2014-02-24,42279.45313410054,-0.48945999984361455,-6319.15289373108
2014-02-25,42190.78725847589,-353.13260312528297,-6040.092890293144
2014-02-26,42102.121382851234,-629.7118912798392,-5806.718568551902
2014-02-27,42013.45550722657,1227.084759931623,-5615.713444070016
2014-02-28,41924.78963160192,623.1383462465991,-5462.427198271603
2014-03-01,41836.12375597726,1043.9927211906313,-5341.096960608829
2014-03-02,41747.45788035261,-1910.8818729649613,-5245.098112721907
2014-03-03,41658.79200472795,-0.4894600128832745,-5167.216614576935
2014-03-04,41570.126129103286,-353.1326031169778,-5099.934281026227
2014-03-05,41481.46025347863,-629.7118912752417,-5035.718121677258
2014-03-06,41392.79437785398,1227.0847599338454,-4967.304805601761
2014-03-07,41304.12850222932,623.1383462458045,-4887.971525625147
2014-03-08,41215.462626604654,1043.9927211894496,-4791.7850071006815
2014-03-09,41126.79675098,-1910.8818729644133,-4673.821118694653
2014-03-10,41038.13087535535,-0.48946001522424226,-4530.348475439421
2014-03-11,40949.4649997307,-353.13260312218523,-4358.970549280193
2014-03-12,40860.799124106044,-629.7118912765013,-4158.722085406065
2014-03-13,40772.13324848138,1227.08475993309,-3930.1170256921037
2014-03-14,40683.46737285673,623.1383462450096,-3675.1466217503043
2014-03-15,40594.801497232074,1043.9927211915563,-3397.227935485565
2014-03-16,40506.13562160742,-1910.8818729665375,-3101.104429926617
2014-03-17,40417.469745982766,-0.48946001045215354,-2792.701803035387
2014-03-18,40328.8038703581,-353.13260312087203,-2478.943569647625
2014-03-19,40240.13799473344,-629.7118912713607,-2167.5321118846337
2014-03-20,40151.47211910879,1227.0847599323345,-1866.7019608028675
2014-03-21,40062.806243484134,623.1383462447536,-1584.952911385963
2014-03-22,39974.14036785947,1043.9927211903746,-1330.7711847282437
2014-03-23,39885.47449223481,-1910.8818729659902,-1112.3472178583647
2014-03-24,39796.80861661016,-0.4894600056800033,-937.2987727132404
2014-03-25,39708.14274098551,-353.13260311955895,-812.4079082788132
2014-03-26,39619.476865360855,-629.711891279564,-743.3799587508068
2014-03-27,39530.810989736194,1227.0847599345568,-734.6320176438908
2014-03-28,39442.14511411154,623.1383462465907,-789.1175624770726
2014-03-29,39353.479238486885,1043.992721188923,-908.1927925517117
2014-03-30,39264.81336286223,-1910.8818729649952,-1091.5290248995734
2014-03-31,39176.14748723758,-0.489460008020848,-1337.0741368892113
2014-04-01,39087.48161161291,-353.1326031177743,-1641.0645981923715
2014-04-02,38998.81573598825,-629.7118912744235,-1998.0881423593219
2014-04-03,38910.1498603636,1227.0847599367796,-2401.195632932186
2014-04-04,38821.483984738945,623.1383462484282,-2842.059224644597
2014-04-05,38732.81810911428,1043.9927211874713,-3311.1725495007263
2014-04-06,38644.15223348963,-1910.881872960882,-3798.087410404511
2014-04-07,38555.48635786498,-0.48946000859813615,-4291.680378015105
2014-04-08,38466.82048224032,-353.1326031229819,-4780.441791295822
2014-04-09,38378.154606615666,-629.711891275683,-5252.778984985484
2014-04-10,38289.488730991005,1227.0847599339897,-5697.325127536261
2014-04-11,38200.82285536635,623.1383462481718,-6103.2448636992685
2014-04-12,38112.156979741696,1043.9927211898475,-6460.528022397644
2014-04-13,38023.49110411704,-1910.8818729634534,-6760.262970666266
2014-04-14,37934.82522849239,-0.4894600091753012,-6994.881758892002
2014-04-15,37846.15935286772,-353.1326031281894,-7158.369994832002
2014-04-16,37757.493477243064,-629.7118912780292,-7246.435380793504
2014-04-17,37668.82760161841,1227.0847599382464,-7256.630020845577
2014-04-18,37580.161725993756,623.1383462473772,-7188.422918912686
2014-04-19,37491.495850369094,1043.9927211886659,-7043.220505875711
2014-04-20,37402.82997474444,-1910.8818729629054,-6824.334513273855
2014-04-21,37314.16409911979,-0.48946000440321247,-6536.898009937068
2014-04-22,37225.49822349514,-353.1326031264048,-6187.731892592367
2014-04-23,37136.832347870484,-629.7118912792889,-5785.165529531506
2014-04-24,37048.166472245815,1227.0847599354565,-5338.816557238815
2014-04-25,36959.50059662116,623.1383462465825,-4859.335986081211
2014-04-26,36870.83472099651,1043.9927211907725,-4358.125749506168
2014-04-27,36782.16884537185,-1910.8818729650297,-3847.0366039659943
2014-04-28,36693.5029697472,-0.4894600120935571,-3338.054831801569
2014-04-29,36604.83709412253,-353.13260312509163,-2842.9865015771147
2014-04-30,36516.171218497875,-629.7118912805487,-2373.1480914249073
2014-05-01,36427.50534287322,1227.084759937679,-1939.072080112385
2014-05-02,36338.83946724857,623.1383462484197,-1550.235664034117
2014-05-03,36250.173591623905,1043.9927211934191,-1214.820079600782
2014-05-04,36161.50771599925,-1910.881872964482,-939.5071198889177
2014-05-05,36072.8418403746,-0.48946000732152994,-729.3183579100988
2014-05-06,35984.17596474995,-353.13260312377844,-587.5013581418407
2014-05-07,35895.510089125295,-629.7118912818084,-515.465808891176
2014-05-08,35806.844213500626,1227.0847599319106,-512.7710798199279
2014-05-09,35718.17833787597,623.1383462455316,-577.1652429543175
2014-05-10,35629.51246225132,1043.9927211916975,-704.6741340266188
2014-05-11,35540.84658662666,-1910.8818729639345,-889.7376161535789
2014-05-12,35452.18071100201,-0.489460007898695,-1125.3888801982241
2014-05-13,35363.51483537735,-353.13260312152244,-1403.4714134990322
2014-05-14,35274.848959752686,-629.711891277211,-1714.8872253315287
2014-05-15,35186.18308412803,1227.0847599341334,-2049.86906259847
2014-05-16,35097.51720850338,623.1383462473689,-2398.26870698399
2014-05-17,35008.851332878716,1043.9927211905158,-2749.853032422554
2014-05-18,34920.18545725406,-1910.881872963387,-3094.5993303802275
2014-05-19,34831.51958162941,-0.4894600048902859,-3422.9814836879955
2014-05-20,34742.85370600476,-353.13260312020924,-3726.238884487631
2014-05-21,34654.187830380106,-629.711891284871,-3996.620537791018
2014-05-22,34565.52195475544,1227.0847599363562,-4227.597552442577
2014-05-23,34476.85607913078,623.1383462465741,-4414.038172874067
2014-05-24,34388.19020350613,1043.9927211931624,-4552.3406193998135
2014-05-25,34299.524327881474,-1910.8818729655106,-4640.520248945898
2014-05-26,34210.85845225682,-0.48946000546757407,-4678.248885334707
2014-05-27,34122.19257663216,-353.13260312541684,-4666.845559435932
2014-05-28,34033.526701007504,-629.7118912797305,-4609.21930397847
2014-05-29,33944.86082538285,1227.0847599385784,-4509.766025056429
2014-05-30,33856.19494975819,623.1383462468563,-4374.222782420998
2014-05-31,33767.52907413353,1043.9927211917109,-4209.484016222264
2014-06-01,33678.86319850887,-1910.8818729618447,-4023.385324336845
2014-06-02,33590.19732288422,-0.48946000604492373,-3824.461292040274
2014-06-03,33501.53144725957,-353.1326031175829,-3621.6845792230743
2014-06-04,33412.86557163492,-629.7118912751329,-3424.1939606953224
2014-06-05,33324.19969601025,1227.0847599328104,-3241.0192792531043
2014-06-06,33235.53382038559,623.1383462460617,-3080.811302968681
2014-06-07,33146.86794476094,1043.9927211905292,-2951.584278227893
2014-06-08,33058.202069136285,-1910.8818729644156,-2860.478545563125
2014-06-09,32969.53619351163,-0.48946001549870183,-2813.549950317581
2014-06-10,32880.87031788697,-353.13260312231887,-2815.591954379368
2014-06-11,32792.204442262315,-629.7118912763925,-2869.995364085688
2014-06-12,32703.53856663766,1227.0847599400456,-2978.649462837783
2014-06-13,32614.87269101301,623.1383462452673,-3141.887108846522
2014-06-14,32526.206815388337,1043.9927211888073,-3358.4750651739296
