Date,Actual,Seasonal Naive,Linear Regression,Random Forest,Holt-Winters,Prophet,SARIMAX,Ensemble (Top-3 Experts)
2014-01-28,135.0,122.0,123.53117260080194,123.06,46.86109107452309,115.83140742471954,1.013256144656708,79.96822118979209
2014-01-29,135.0,140.0,146.99437401909313,164.62,69.95353280164136,196.73784885821124,78.81546385817185,146.7244375721277
2014-01-30,131.0,126.0,166.50573455905055,140.7952,86.45832934718119,206.35666747680128,111.05206058850355,152.73464268843495
2014-01-31,150.0,201.0,173.8103949141076,176.29,147.05593595079938,263.3310423910512,142.0840587287348,193.901700373262
2014-02-01,267.0,271.0,224.6842601510934,421.4767,318.92848137142005,430.3173910734075,324.58628253916936,392.12679120419233
2014-02-02,150.0,248.0,308.831585631096,230.67,218.784552953229,293.2235882668462,183.6591987730295,235.8509290132919
2014-02-03,122.0,122.0,98.65487471013361,117.95080000000002,125.62314251737241,198.65631939595852,81.49183325407076,132.69965088334308
2014-02-04,92.52,135.0,110.89748820409824,118.31680000000001,46.153257144073294,150.53670708579835,12.577564143764121,93.81035707652082
2014-02-05,98.0,135.0,112.88475650875739,112.64640000000001,69.24569887119159,207.98140074866026,68.36738523680089,129.6650619951537
2014-02-06,108.0,131.0,127.01342112856295,117.9552,85.7504954167314,217.76729590402306,101.57953103099807,145.7673423116737
2014-02-07,173.0,150.0,170.09826998555985,168.4452,146.34810202034961,270.87868167589215,148.29003715667346,195.87130627752185
2014-02-08,323.0,267.0,230.33659426234746,382.8567,318.2206474409702,443.66683856002135,336.07483883465204,387.5327924648911
2014-02-09,230.0,150.0,315.34918146119674,218.5,218.07671902277923,328.3413725082834,215.28460811939402,254.0419935425592
2014-02-10,117.0,122.0,142.06511705087,131.91160000000002,124.91530858692262,220.316090125788,123.89278963895572,158.70682658824794
2014-02-11,150.0,92.52,94.39849238836945,113.34240000000004,45.44542321362353,134.27441528644206,9.855447127493562,85.82408747131188
2014-02-12,160.0,98.0,137.2650080502971,134.12600000000003,68.5378649407418,219.58803650099452,99.76093244488418,151.15832298195957
2014-02-13,211.0,108.0,165.3519075424165,170.62,85.04266148628163,227.07173392102467,136.5566094908682,178.08278113729762
2014-02-14,281.0,173.0,229.2624535264044,206.08,145.64026808989982,297.5194042268194,201.98664502168612,235.19534974950184
2014-02-15,1046.0,323.0,287.30695480366694,539.4033999999999,317.51281351052046,480.8588625298702,389.7044152357639,469.9888925885446
