ds,trend,weekly,yearly
2014-01-28,21995.086256287683,-1141.2652710867994,-594.7185896653565
2014-01-29,21989.304955658597,-1718.8183100628326,-818.8410521632328
2014-01-30,21983.52365502951,-556.3894058070534,-1009.429024300657
2014-01-31,21977.74235440042,396.5615101737501,-1164.483913979833
2014-02-01,21971.961053771334,2706.6582119490163,-1282.5212210822829
2014-02-02,21966.17975314225,-818.1102632515363,-1362.6333505112393
2014-02-03,21960.39845251316,1131.3635280972528,-1404.5405946077806
2014-02-04,21954.617151884075,-1141.265271086023,-1408.6284600930635
2014-02-05,21948.835851254986,-1718.81831005517,-1375.9698355063128
2014-02-06,21943.054550625897,-556.3894058162399,-1308.3308655118856
2014-02-07,21937.27324999681,396.5615101674954,-1208.1598090891202
2014-02-08,21931.491949367723,2706.658211948908,-1078.5585989763022
2014-02-09,21925.710648738634,-818.1102632505637,-923.2372781139351
2014-02-10,21919.92934810955,1131.3635280960686,-746.4519530157049
2014-02-11,21914.148047480463,-1141.2652710902494,-552.927361214963
2014-02-12,21908.366746851374,-1718.8183100576523,-347.76558757156386
2014-02-13,21902.58544622229,-556.3894058210641,-136.3428699057144
2014-02-14,21896.804145593196,396.56151017006323,75.8032035718626
2014-02-15,21891.02284496411,2706.6582119488003,283.09349478447604
2014-02-16,21885.241544335026,-818.110263250506,480.03125990061267
2014-02-17,21879.460243705937,1131.3635281,661.3272098543677
2014-02-18,21873.67894307685,-1141.2652710894731,822.0225644856159
2014-02-19,21867.897642447762,-1718.818310060136,957.6069630127206
2014-02-20,21862.116341818673,-556.3894058092941,1064.1281617642624
2014-02-21,21856.335041189588,396.5615101604602,1138.2906006525661
2014-02-22,21850.5537405605,2706.658211947994,1177.540149830668
2014-02-23,21844.77243993141,-818.1102632508106,1180.1326525490254
2014-02-24,21838.99113930233,1131.3635281037857,1145.1842522785328
2014-02-25,21833.20983867324,-1141.2652710963748,1072.7019228087559
2014-02-26,21827.42853804415,-1718.818310062619,963.5930986039906
2014-02-27,21821.647237415065,-556.3894058184803,819.6538172069552
2014-02-28,21815.865936785976,396.561510166376,643.5353227104731
2014-03-01,21810.084636156887,2706.658211947886,438.6896254541042
2014-03-02,21804.303335527802,-818.1102632511153,209.29505377576936
2014-03-03,21798.522034898713,1131.3635280928074,-39.836645372416
2014-03-04,21792.740734269628,-1141.2652710852453,-303.3696128072328
2014-03-05,21786.95943364054,-1718.8183100549559,-575.5671057675015
2014-03-06,21781.17813301145,-556.3894058150076,-850.4257823854467
2014-03-07,21775.396832382365,396.56151016620663,-1121.817863128257
2014-03-08,21769.615531753276,2706.65821194511,-1383.6377562043897
2014-03-09,21763.83423112419,-818.1102632514198,-1629.9495847945016
2014-03-10,21758.052930495105,1131.3635280917688,-1855.1319945245755
2014-03-11,21752.271629866016,-1141.265271092147,-2054.0166521101028
2014-03-12,21746.490329236927,-1718.8183100574392,-2222.016970454425
2014-03-13,21740.709028607842,-556.3894058158969,-2355.2438092274892
2014-03-14,21734.927727978753,396.5615101660378,-2450.605198051229
2014-03-15,21729.146427349668,2706.6582119496397,-2505.887504858971
2014-03-16,21723.365126720582,-818.1102632513624,-2519.8159154797027
2014-03-17,21717.58382609149,1131.3635280955543,-2492.092590985857
2014-03-18,21711.802525462404,-1141.265271091371,-2423.411414301008
2014-03-19,21706.02122483332,-1718.8183100510566,-2315.4488130659965
2014-03-20,21700.23992420423,-556.3894058167863,-2170.8307372452914
2014-03-21,21694.458623575145,396.5615101625196,-1993.076462215191
2014-03-22,21688.677322946056,2706.6582119468635,-1786.520465927062
2014-03-23,21682.896022316967,-818.110263251667,-1556.2141772940404
2014-03-24,21677.11472168788,1131.3635280993399,-1307.8098980865236
2014-03-25,21671.333421058793,-1141.2652710905943,-1047.4296492528795
2014-03-26,21665.552120429704,-1718.8183100611252,-781.5220731824337
2014-03-27,21659.77081980062,-556.3894058133136,-516.7108260698797
2014-03-28,21653.98951917153,396.5615101684358,-259.6381114916979
2014-03-29,21648.208218542444,2706.6582119467557,-16.807131947678826
2014-03-30,21642.42691791336,-818.1102632503319,205.57273382734306
2014-03-31,21636.64561728427,1131.3635280983015,401.7342841589208
2014-04-01,21630.86431665518,-1141.2652710871428,566.4907925325797
2014-04-02,21625.083016026096,-1718.8183100547428,695.3609119770036
2014-04-03,21619.301715397007,-556.3894058098406,784.6771774704803
2014-04-04,21613.52041476792,396.5615101743516,831.6755028483656
2014-04-05,21607.739114138833,2706.658211946648,834.5635373356793
2014-04-06,21601.957813509744,-818.1102632477196,792.5662673422302
2014-04-07,21596.17651288066,1131.363528097117,705.9478080646055
2014-04-08,21590.39521225157,-1141.2652710940447,576.0089124490463
2014-04-09,21584.613911622484,-1718.8183100572255,405.0603172203229
2014-04-10,21578.832610993395,-556.3894058146649,196.3726319309448
2014-04-11,21573.05131036431,396.5615101708341,-45.895957516626844
2014-04-12,21567.27000973522,2706.6582119485097,-316.79236889304633
2014-04-13,21561.488709106136,-818.1102632493016,-610.6794029102559
2014-04-14,21555.707408477047,1131.3635280959331,-921.3619151709396
2014-04-15,21549.926107847958,-1141.2652711009466,-1242.2253223028904
2014-04-16,21544.144807218872,-1718.8183100571484,-1566.3831105547526
2014-04-17,21538.363506589783,-556.3894058072569,-1886.8298267664495
2014-04-18,21532.582205960698,396.5615101706649,-2196.5959321876903
2014-04-19,21526.80090533161,2706.6582119457335,-2488.900890742618
2014-04-20,21521.019604702524,-818.1102632496062,-2757.3009442546518
2014-04-21,21515.238304073435,1131.3635280997187,-2995.8281948819335
2014-04-22,21509.45700344435,-1141.2652710974949,-3199.1178642457944
2014-04-23,21503.67570281526,-1718.8183100596316,-3362.5209222331296
2014-04-24,21497.894402186175,-556.3894058120812,-3482.1996669212845
2014-04-25,21492.113101557086,396.5615101704955,-3555.2042799041897
2014-04-26,21486.331800927997,2706.6582119502636,-3579.5288663940714
2014-04-27,21480.550500298912,-818.1102632495488,-3554.14600387542
2014-04-28,21474.769199669823,1131.36352809371,-3479.019353262992
2014-04-29,21468.987899040734,-1141.2652710967186,-3355.094418708137
2014-04-30,21463.20659841165,-1718.8183100621145,-3184.268062726362
2014-05-01,21457.425297782564,-556.3894058086084,-2969.3378791726227
2014-05-02,21451.643997153475,396.56151017641133,-2713.9329854465095
2014-05-03,21445.86269652439,2706.6582119494574,-2422.4282060955015
2014-05-04,21440.0813958953,-818.1102632498532,-2099.843973142593
2014-05-05,21434.30009526621,1131.3635280974956,-1751.7345559824466
2014-05-06,21428.518794637126,-1141.2652710959424,-1384.0674495237704
2014-05-07,21422.737494008037,-1718.8183100645977,-1003.0968894120763
2014-05-08,21416.956193378952,-556.3894058177949,-615.2345255805018
2014-05-09,21411.174892749863,396.5615101668085,-226.92027029388535
2014-05-10,21405.393592120778,2706.6582119520176,155.50375365364752
2014-05-11,21399.61229149169,-818.110263250158,525.9134005604674
2014-05-12,21393.830990862603,1131.3635280963115,878.5142880724455
2014-05-13,21388.04969023351,-1141.265271089815,1207.9429294149045
2014-05-14,21382.26838960443,-1718.8183100569352,1509.3552919541116
2014-05-15,21376.48708897534,-556.3894058143219,1778.5012341070224
2014-05-16,21370.70578834625,396.5615101727243,2011.783671859723
2014-05-17,21364.924487717166,2706.6582119492414,2206.301741650898
2014-05-18,21359.143187088077,-818.1102632504626,2359.8776465778983
2014-05-19,21353.361886458988,1131.363528100243,2471.0672863976806
2014-05-20,21347.580585829903,-1141.2652710890388,2539.155167700552
2014-05-21,21341.799285200817,-1718.8183100682834,2564.1344588003326
2014-05-22,21336.01798457173,-556.3894058108491,2546.6733851915674
2014-05-23,21330.236683942643,396.56151017255496,2488.0694480670086
2014-05-24,21324.455383313554,2706.658211948435,2390.193183959239
2014-05-25,21318.67408268447,-818.1102632504052,2255.423363367974
2014-05-26,21312.89278205538,1131.3635280990586,2086.5756471754435
2014-05-27,21307.11148142629,-1141.2652710959408,1886.8267804642323
2014-05-28,21301.330180797206,-1718.818310061901,1659.636404529332
2014-05-29,21295.548880168117,-556.3894058073762,1408.668511572479
2014-05-30,21289.767579539028,396.5615101656891,1137.7144565245299
2014-05-31,21283.986278909942,2706.6582119483273,850.6192819406781
2014-06-01,21278.204978280854,-818.1102632494323,551.2129113756027
2014-06-02,21272.42367765177,1131.3635280978742,243.24753158488343
2014-06-03,21266.642377022683,-1141.2652710874863,-69.65777731907627
2014-06-04,21260.861076393594,-1718.818310054238,-384.064383264599
2014-06-05,21255.079775764505,-556.3894058165625,-696.7529215299146
2014-06-06,21249.29847513542,396.5615101655198,-1004.753384492626
2014-06-07,21243.51717450633,2706.6582119455506,-1305.3665509075536
2014-06-08,21237.735873877245,-818.1102632510142,-1596.1770827065811
2014-06-09,21231.954573248157,1131.3635280920116,-1875.0588511034834
2014-06-10,21226.173272619068,-1141.2652710917127,-2140.173256057745
2014-06-11,21220.391971989982,-1718.8183100567212,-2389.961468738302
2014-06-12,21214.610671360897,-556.3894058047927,-2623.131651599085
2014-06-13,21208.829370731804,396.5615101653508,-2838.6422925451075
2014-06-14,21203.048070102723,2706.658211948112,-3035.682827385331
