lucro,staff,desconto_medio,pr_Sun,hr_x_Sun,hr_j_Sun,pr_Mon,hr_x_Mon,hr_j_Mon,pr_Tue,hr_x_Tue,hr_j_Tue,pr_Wed,hr_x_Wed,hr_j_Wed,pr_Thu,hr_x_Thu,hr_j_Thu,pr_Fri,hr_x_Fri,hr_j_Fri,pr_Sat,hr_x_Sat,hr_j_Sat
1018.0,32.0,3.71,0.0465,0,0,0.0358,5,0,0.0355,6,0,0.0355,6,0,0.0353,6,0,0.0357,8,0,0.035,1,0
976.0,31.0,4.05,0.07,0,0,0.0358,5,0,0.0355,6,0,0.0355,6,0,0.0353,6,0,0.0353,8,0,0.036,0,0
976.0,31.0,4.06,0.07,0,0,0.0358,5,0,0.0355,6,0,0.0355,6,0,0.0353,6,0,0.0357,8,0,0.036,0,0
918.0,30.0,4.130000000000001,0.0715,0,0,0.0373,5,0,0.0355,6,0,0.0355,6,0,0.0353,6,0,0.0358,7,0,0.0384,0,0
918.0,30.0,4.130000000000001,0.0715,0,0,0.0373,5,0,0.0355,6,0,0.0355,6,0,0.0353,6,0,0.0358,7,0,0.0384,0,0
852.0,29.0,3.6799999999999997,0.0688,0,0,0.0002,4,0,0.0356,6,0,0.0355,6,0,0.035,6,0,0.0358,7,0,0.0466,0,0
852.0,29.0,3.01,0.0688,0,0,0.0002,4,0,0.0356,6,0,0.0355,6,0,0.035,6,0,0.0358,7,0,0.0002,0,0
800.0,28.0,3.09,0.0709,0,0,0.0001,2,0,0.0355,6,0,0.0355,6,0,0.0353,6,0,0.0358,8,0,0.0028,0,0
800.0,28.0,3.5700000000000003,0.0709,0,0,0.0001,2,0,0.0355,6,0,0.0355,6,0,0.0353,6,0,0.0358,8,0,0.0365,0,0
746.0,27.0,3.5999999999999996,0.0712,0,0,0.0373,5,0,0.0355,6,0,0.0355,2,0,0.0353,6,0,0.0358,8,0,0.0014,0,0
746.0,27.0,3.5999999999999996,0.0712,0,0,0.0373,5,0,0.0355,6,0,0.0355,2,0,0.0353,6,0,0.0358,8,0,0.0014,0,0
690.0,26.0,4.06,0.07,0,0,0.0358,0,0,0.0355,6,0,0.0355,6,0,0.0355,6,0,0.0357,8,0,0.036,0,0
690.0,26.0,3.5900000000000003,0.07,0,0,0.0358,0,0,0.0355,6,0,0.0355,6,0,0.0355,6,0,0.0357,8,0,0.0029,0,0
633.0,25.0,3.55,0.0713,0,0,0.0007,0,0,0.0355,6,0,0.0355,6,0,0.0355,6,0,0.0355,7,0,0.0347,0,0
633.0,25.0,3.65,0.0709,0,0,0.0001,0,0,0.0355,6,0,0.0355,6,0,0.035,6,0,0.0355,7,0,0.0428,0,0
575.0,24.0,3.35,0.0561,0,0,0.0001,0,0,0.0355,6,0,0.0355,6,0,0.036,4,0,0.0354,8,0,0.0357,0,0
575.0,24.0,2.88,0.0561,0,0,0.0001,0,0,0.0355,6,0,0.0355,6,0,0.036,4,0,0.0354,8,0,0.0028,0,0
518.0,23.0,3.5999999999999996,0.0712,0,0,0.037,1,0,0.0355,6,0,0.0355,6,0,0.0348,2,0,0.0354,8,0,0.0023,0,0
518.0,23.0,3.0700000000000003,0.0712,0,0,0.0008,0,0,0.0355,6,0,0.0354,6,0,0.0359,4,0,0.0358,7,0,0.0002,0,0
461.0,22.0,3.5999999999999996,0.0712,0,0,0.037,0,0,0.0355,6,0,0.0355,6,0,0.0348,2,0,0.0354,8,0,0.0023,0,0
461.0,22.0,4.1000000000000005,0.0712,0,0,0.037,0,0,0.0355,6,0,0.0355,6,0,0.0348,2,0,0.0354,8,0,0.0373,0,0
404.0,21.0,3.46,0.056,0,0,0.0001,0,0,0.0351,6,0,0.0355,2,0,0.0353,6,0,0.0358,7,0,0.0442,0,0
404.0,21.0,3.65,0.0709,0,0,0.0001,0,0,0.0355,6,0,0.0355,2,0,0.035,6,0,0.0355,7,0,0.0428,0,0
346.0,20.0,2.88,0.0561,0,0,0.0001,0,0,0.0355,6,0,0.0355,2,0,0.036,4,0,0.0354,8,0,0.0028,0,0
346.0,20.0,3.02,0.0682,0,0,0.0001,0,0,0.0355,6,0,0.0355,3,0,0.0359,4,0,0.0358,7,0,0.0004,0,0
289.0,19.0,3.08,0.072,0,0,0.0001,0,0,0.0356,3,0,0.0355,6,0,0.0353,2,0,0.0358,8,0,0.0014,0,0
289.0,19.0,3.08,0.072,0,0,0.0001,0,0,0.0356,3,0,0.0355,6,0,0.0353,2,0,0.0358,8,0,0.0014,0,0
232.0,18.0,3.5999999999999996,0.0712,0,0,0.037,0,0,0.0355,6,0,0.0355,2,0,0.0348,2,0,0.0354,8,0,0.0023,0,0
232.0,18.0,3.55,0.0718,0,0,0.0001,0,0,0.0355,2,0,0.0355,6,0,0.0352,2,0,0.0354,8,0,0.035,0,0
175.0,17.0,2.68,0.0457,0,0,0.0001,0,0,0.0351,6,0,0.0355,2,0,0.0353,2,0,0.0358,7,0,0.0002,0,0
175.0,17.0,3.46,0.056,0,0,0.0001,0,0,0.0351,6,0,0.0355,2,0,0.0353,2,0,0.0358,7,0,0.0442,0,0
117.0,16.0,3.8699999999999997,0.0715,0,0,0.0008,0,0,0.0355,2,0,0.049,0,0,0.0348,6,0,0.0352,8,0,0.0439,0,0
117.0,16.0,3.04,0.0676,0,0,0.0001,0,0,0.0357,3,0,0.0355,0,0,0.0353,6,0,0.0358,7,0,0.0028,0,0
60.0,15.0,4.07,0.0718,0,0,0.0288,0,0,0.0352,3,0,0.0355,2,0,0.035,2,0,0.0358,8,0,0.0428,0,0
60.0,15.0,4.08,0.0718,0,0,0.0295,0,0,0.0352,3,0,0.0355,2,0,0.035,2,0,0.0358,8,0,0.0428,0,0
3.0,14.0,2.7,0.045,0,0,0.0002,0,0,0.0355,6,0,0.0355,6,0,0.0353,2,0,0.0354,0,0,0.0023,0,0
3.0,14.0,2.7,0.045,0,0,0.0001,0,0,0.0355,6,0,0.0355,6,0,0.0353,2,0,0.0354,0,0,0.0023,0,0
-55.0,13.0,3.05,0.0718,0,0,0.0001,0,0,0.0351,3,0,0.0355,3,0,0.0353,0,0,0.0358,7,0,0.0002,0,0
-55.0,13.0,3.02,0.0691,0,0,0.0001,0,0,0.0355,4,0,0.0355,2,0,0.0353,0,0,0.0358,7,0,0.0002,0,0
