ds,trend,weekly,yearly
2014-01-28,22310.22887476943,-1031.1920588692708,-356.72667929216254
2014-01-29,22304.008638626347,-1303.2991588798782,-661.0939158943953
2014-01-30,22297.788402483267,66.8274730701548,-936.9098925768423
2014-01-31,22291.56816634019,13.454154471411057,-1181.8486674852047
2014-02-01,22285.34793019711,3889.883110063857,-1394.056854154733
2014-02-02,22279.127694054027,-1744.3567449781167,-1572.205431864378
2014-02-03,22272.907457910947,108.68322513145917,-1715.5305240494029
2014-02-04,22266.68722176787,-1031.1920588663872,-1823.8618449721732
2014-02-05,22260.466985624786,-1303.2991588690568,-1897.6378078855546
2014-02-06,22254.246749481707,66.82747305993581,-1937.9066134275558
2014-02-07,22248.026513338627,13.454154465180808,-1946.312986705753
2014-02-08,22241.806277195545,3889.883110063145,-1925.0705964702538
2014-02-09,22235.586041052466,-1744.3567449742836,-1876.9205603304943
2014-02-10,22229.365804909386,108.68322512961781,-1805.0768063260427
2014-02-11,22223.145568766304,-1031.19205887595,-1713.1594133619585
2014-02-12,22216.925332623225,-1303.2991588725538,-1605.1173814756355
2014-02-13,22210.705096480142,66.82747305294865,-1485.1425784544363
2014-02-14,22204.484860337063,13.454154467167431,-1357.5768635939814
2014-02-15,22198.264624193984,3889.883110062432,-1226.8145950656055
2014-02-16,22192.044388050905,-1744.3567449748077,-1097.202878262757
2014-02-17,22185.824151907826,108.68322513627677,-972.9420039119751
2014-02-18,22179.603915764743,-1031.192058873066,-857.9885534871906
2014-02-19,22173.383679621664,-1303.2991588760513,-755.9636139703504
2014-02-20,22167.163443478585,66.82747306709355,-670.0684445002287
2014-02-21,22160.943207335502,13.454154456203053,-603.0097757329435
2014-02-22,22154.722971192423,3889.8831100632706,-556.9367024894724
2014-02-23,22148.502735049344,-1744.3567449754642,-533.3908565662509
2014-02-24,22142.28249890626,108.68322514362742,-533.271226154277
2014-02-25,22136.062262763182,-1031.1920588822559,-556.814629093422
2014-02-26,22129.842026620103,-1303.2991588795485,-603.5924582736272
2014-02-27,22123.62179047702,66.82747305687474,-672.5239088078255
2014-02-28,22117.40155433394,13.454154462923633,-761.9054787435248
2014-03-01,22111.181318190862,3889.8831100625584,-869.456118882252
2014-03-02,22104.96108204778,-1744.3567449761206,-992.3770037350534
2014-03-03,22098.7408459047,108.68322512271048,-1127.424515367369
2014-03-04,22092.52060976162,-1031.192058867671,-1270.9946850707888
2014-03-05,22086.300373618542,-1303.2991588687269,-1419.2170336883805
2014-03-06,22080.08013747546,66.82747306045334,-1568.0554983382895
2014-03-07,22073.85990133238,13.45415446316854,-1713.413938091091
2014-03-08,22067.6396651893,3889.883110060744,-1851.2435793510047
2014-03-09,22061.41942904622,-1744.3567449767766,-1977.6496970634917
2014-03-10,22055.19919290314,108.68322512017743,-2088.9948324684055
2014-03-11,22048.97895676006,-1031.1920588768612,-2181.9959221631525
2014-03-12,22042.758720616977,-1303.2991588722243,-2253.812855113611
2014-03-13,22036.5384844739,66.82747306080064,-2302.1261806092384
2014-03-14,22030.31824833082,13.454154463413447,-2325.20195581033
2014-03-15,22024.098012187736,3889.8831100637863,-2321.9420398583634
2014-03-16,22017.877776044657,-1744.3567449773009,-2291.918504378578
2014-03-17,22011.65753990158,108.68322512752809,-2235.3912283033596
2014-03-18,22005.437303758496,-1031.1920588739772,-2153.308168089447
2014-03-19,21999.217067615416,-1303.2991588631573,-2047.2882315980055
2014-03-20,21992.996831472337,66.82747306114813,-1919.5871239115386
2014-03-21,21986.77659532926,13.45415445892457,-1773.0469647505122
2014-03-22,21980.556359186176,3889.883110061971,-1611.0308887419567
2014-03-23,21974.336123043096,-1744.3567449779573,-1437.3442209152674
2014-03-24,21968.115886900017,108.68322513487875,-1256.1441606023582
2014-03-25,21961.895650756935,-1031.1920588710934,-1071.840198542561
2014-03-26,21955.675414613856,-1303.2991588774644,-888.9877269812968
2014-03-27,21949.455178470776,66.82747306472673,-712.1774747881498
2014-03-28,21943.234942327694,13.45415446564515,-545.9235048017921
2014-03-29,21937.014706184615,3889.883110061259,-394.55254608512274
2014-03-30,21930.794470041536,-1744.356744973992,-262.09739872304215
2014-03-31,21924.574233898453,108.68322513234585,-152.19704435270108
2014-04-01,21918.353997755374,-1031.1920588685823,-68.00592458358207
2014-04-02,21912.133761612295,-1303.2991588683974,-12.11461647723654
2014-04-03,21905.913525469212,66.8274730683057,13.51615445237497
2014-04-04,21899.693289326133,13.454154472365214,7.606560085449624
2014-04-05,21893.473053183054,3889.883110060547,-30.407453213152024
2014-04-06,21887.252817039975,-1744.3567449655368,-100.35627845692204
2014-04-07,21881.032580896892,108.6832251305045,-201.33615088157669
2014-04-08,21874.812344753813,-1031.1920588777725,-331.72600584371133
2014-04-09,21868.592108610734,-1303.2991588718949,-489.2212292995768
2014-04-10,21862.37187246765,66.82747306131817,-670.8834242210692
2014-04-11,21856.151636324572,13.454154467876853,-873.20492707026
2014-04-12,21849.931400181493,3889.883110062486,-1092.1864539846204
2014-04-13,21843.71116403841,-1744.3567449706827,-1323.4259454630815
2014-04-14,21837.49092789533,108.6832251286633,-1562.216418697789
2014-04-15,21831.270691752252,-1031.1920588869625,-1803.6504345093167
2014-04-16,21825.05045560917,-1303.2991588718828,-2042.7286458006317
2014-04-17,21818.83021946609,66.82747307223178,-2274.469819485539
2014-04-18,21812.60998332301,13.454154468121589,-2494.019715264457
2014-04-19,21806.38974717993,3889.883110060672,-2696.7562619384703
2014-04-20,21800.16951103685,-1744.3567449713394,-2878.3885928705336
2014-04-21,21793.94927489377,108.6832251360143,-3035.0476829300965
2014-04-22,21787.729038750687,-1031.1920588844512,-3163.3665643217764
2014-04-23,21781.50880260761,-1303.2991588753803,-3260.5483814000386
2014-04-24,21775.28856646453,66.82747306524426,-3324.420866871598
2014-04-25,21769.06833032145,13.454154468366667,-3353.4761748910573
2014-04-26,21762.848094178367,3889.8831100637144,-3346.8953808204838
2014-04-27,21756.62785803529,-1744.3567449718635,-3304.5573428409084
2014-04-28,21750.40762189221,108.68322512428905,-3227.03200701904
2014-04-29,21744.187385749126,-1031.1920588815674,-3115.558614794022
2014-04-30,21737.967149606047,-1303.2991588788773,-2972.009630477153
2014-05-01,21731.74691346297,66.82747306882321,-2798.841537282975
2014-05-02,21725.526677319885,13.454154475087076,-2599.0339454834225
2014-05-03,21719.306441176806,3889.8831100645525,-2376.018708441044
2014-05-04,21713.086205033727,-1744.3567449725197,-2133.600945832538
2014-05-05,21706.865968890645,108.6832251316397,-1875.8740238896592
2014-05-06,21700.645732747565,-1031.1920588786838,-1607.1306371186806
2014-05-07,21694.425496604486,-1303.2991588823745,-1331.772173452337
2014-05-08,21688.205260461404,66.82747305860423,-1054.2185253299415
2014-05-09,21681.985024318325,13.45415446412287,-778.820434675898
2014-05-10,21675.764788175245,3889.8831100649427,-509.7763333223998
2014-05-11,21669.544552032166,-1744.356744973176,-251.0554667993212
2014-05-12,21663.324315889087,108.68322512979869,-6.3288743467108475
2014-05-13,21657.104079746005,-1031.1920588765447,221.09045175389068
2014-05-14,21650.883843602925,-1303.2991588715531,428.2971810997892
2014-05-15,21644.663607459843,66.827473062183,612.8322834866788
2014-05-16,21638.443371316764,13.454154470843106,772.7102455954033
2014-05-17,21632.223135173685,3889.883110063128,906.4347284963255
2014-05-18,21626.002899030602,-1744.3567449738323,1013.0028291050832
2014-05-19,21619.782662887523,108.68322513645748,1091.8983945177763
2014-05-20,21613.562426744444,-1031.1920588736612,1143.0751015805406
2014-05-21,21607.34219060136,-1303.2991588876148,1166.930248470682
2014-05-22,21601.121954458282,66.82747306576178,1164.2704047793945
2014-05-23,21594.901718315203,13.454154471088014,1136.2702270849543
2014-05-24,21588.68148217212,3889.883110063966,1084.4258649276176
2014-05-25,21582.46124602904,-1744.3567449743568,1010.5044554961521
2014-05-26,21576.241009885962,108.6832251346163,916.4912335015672
2014-05-27,21570.020773742883,-1031.1920588828514,804.5357663126682
2014-05-28,21563.8005375998,-1303.2991588785476,676.8987654413957
2014-05-29,21557.58030145672,66.82747306934057,535.900826988657
2014-05-30,21551.360065313642,13.454154461865695,383.8743199485769
2014-05-31,21545.13982917056,3889.8831100632538,223.11947746917204
2014-06-01,21538.91959302748,-1744.3567449705233,55.86555822878158
2014-06-02,21532.6993568844,108.68322513277509,-115.76226055913695
2014-06-03,21526.47912074132,-1031.1920588678936,-289.7698134028391
2014-06-04,21520.25888459824,-1303.2991588677262,-464.3144751972062
2014-06-05,21514.03864845516,66.82747305912176,-637.7192804914945
2014-06-06,21507.818412312077,13.454154462110775,-808.4808328417446
2014-06-07,21501.598176168998,3889.8831100614393,-975.2713949373743
2014-06-08,21495.37794002592,-1744.3567449756697,-1136.9357198358412
2014-06-09,21489.157703882836,108.68322512035814,-1292.483326962126
2014-06-10,21482.937467739757,-1031.192058877456,-1441.0770396811745
2014-06-11,21476.717231596678,-1303.2991588712234,-1582.0186815218465
2014-06-12,21470.4969954536,66.82747307326666,-1714.7328738109682
2014-06-13,21464.27675931052,13.4541544623558,-1838.7498880687192
