iteration,score,profit,units
2552,-932.0,932.0,9990
2553,-932.0,932.0,9990
2554,-932.0,932.0,9990
2555,-932.0,932.0,9990
2556,-932.0,932.0,9990
2557,-932.0,932.0,9990
2558,-932.0,932.0,9990
2559,-932.0,932.0,9990
2560,-932.0,932.0,9990
2561,-932.0,932.0,9990
2562,-932.0,932.0,9990
2563,-932.0,932.0,9990
2564,-932.0,932.0,9990
2565,-932.0,932.0,9990
2566,-932.0,932.0,9990
2567,-932.0,932.0,9990
2568,-932.0,932.0,9990
2569,-932.0,932.0,9990
2570,-932.0,932.0,9990
2571,-932.0,932.0,9990
2572,-932.0,932.0,9990
2573,-932.0,932.0,9990
2574,-932.0,932.0,9990
2575,-932.0,932.0,9990
2576,-932.0,932.0,9990
2577,-932.0,932.0,9990
2578,-932.0,932.0,9990
2579,-932.0,932.0,9990
2580,-932.0,932.0,9990
2581,-932.0,932.0,9990
2582,-932.0,932.0,9990
2583,-932.0,932.0,9990
2584,-932.0,932.0,9990
2585,-932.0,932.0,9990
2586,-932.0,932.0,9990
2587,-932.0,932.0,9990
2588,-932.0,932.0,9990
2589,-932.0,932.0,9990
2590,-932.0,932.0,9990
2591,-932.0,932.0,9990
2592,-932.0,932.0,9990
2593,-932.0,932.0,9990
2594,-932.0,932.0,9990
2595,-932.0,932.0,9990
2596,-932.0,932.0,9990
2597,-932.0,932.0,9990
2598,-932.0,932.0,9990
2599,-932.0,932.0,9990
2600,-932.0,932.0,9990
2601,-932.0,932.0,9990
2602,-932.0,932.0,9990
2603,-932.0,932.0,9990
2604,-932.0,932.0,9990
2605,-932.0,932.0,9990
2606,-932.0,932.0,9990
2607,-932.0,932.0,9990
2608,-932.0,932.0,9990
2609,-932.0,932.0,9990
2610,-932.0,932.0,9990
2611,-932.0,932.0,9990
2612,-932.0,932.0,9990
2613,-932.0,932.0,9990
2614,-932.0,932.0,9990
2615,-932.0,932.0,9990
2616,-932.0,932.0,9990
2617,-932.0,932.0,9990
2618,-932.0,932.0,9990
2619,-932.0,932.0,9990
2620,-932.0,932.0,9990
2621,-932.0,932.0,9990
2622,-932.0,932.0,9990
2623,-932.0,932.0,9990
2624,-932.0,932.0,9990
2625,-932.0,932.0,9990
2626,-932.0,932.0,9990
2627,-932.0,932.0,9990
2628,-932.0,932.0,9990
2629,-932.0,932.0,9990
2630,-932.0,932.0,9990
2631,-932.0,932.0,9990
2632,-932.0,932.0,9990
2633,-932.0,932.0,9990
2634,-932.0,932.0,9990
2635,-932.0,932.0,9990
2636,-932.0,932.0,9990
2637,-932.0,932.0,9990
2638,-932.0,932.0,9990
2639,-932.0,932.0,9990
2640,-932.0,932.0,9990
2641,-932.0,932.0,9990
2642,-932.0,932.0,9990
2643,-932.0,932.0,9990
2644,-932.0,932.0,9990
2645,-932.0,932.0,9990
2646,-932.0,932.0,9990
2647,-932.0,932.0,9990
2648,-932.0,932.0,9990
2649,-932.0,932.0,9990
2650,-932.0,932.0,9990
2651,-932.0,932.0,9990
2652,-932.0,932.0,9990
2653,-932.0,932.0,9990
2654,-932.0,932.0,9990
2655,-932.0,932.0,9990
2656,-932.0,932.0,9990
2657,-932.0,932.0,9990
2658,-932.0,932.0,9990
2659,-932.0,932.0,9990
2660,-932.0,932.0,9990
2661,-932.0,932.0,9990
2662,-932.0,932.0,9990
2663,-932.0,932.0,9990
2664,-932.0,932.0,9990
2665,-932.0,932.0,9990
2666,-932.0,932.0,9990
2667,-932.0,932.0,9990
2668,-932.0,932.0,9990
2669,-932.0,932.0,9990
2670,-932.0,932.0,9990
2671,-932.0,932.0,9990
2672,-932.0,932.0,9990
2673,-932.0,932.0,9990
2674,-932.0,932.0,9990
2675,-932.0,932.0,9990
2676,-932.0,932.0,9990
2677,-932.0,932.0,9990
2678,-932.0,932.0,9990
2679,-932.0,932.0,9990
2680,-932.0,932.0,9990
2681,-932.0,932.0,9990
2682,-932.0,932.0,9990
2683,-932.0,932.0,9990
2684,-932.0,932.0,9990
2685,-932.0,932.0,9990
2686,-932.0,932.0,9990
2687,-932.0,932.0,9990
2688,-932.0,932.0,9990
2689,-932.0,932.0,9990
2690,-932.0,932.0,9990
2691,-932.0,932.0,9990
2692,-932.0,932.0,9990
2693,-932.0,932.0,9990
2694,-932.0,932.0,9990
2695,-932.0,932.0,9990
2696,-932.0,932.0,9990
2697,-932.0,932.0,9990
2698,-932.0,932.0,9990
2699,-932.0,932.0,9990
2700,-932.0,932.0,9990
2701,-932.0,932.0,9990
2702,-932.0,932.0,9990
2703,-932.0,932.0,9990
2704,-932.0,932.0,9990
2705,-932.0,932.0,9990
2706,-932.0,932.0,9990
2707,-932.0,932.0,9990
2708,-932.0,932.0,9990
2709,-932.0,932.0,9990
2710,-932.0,932.0,9990
2711,-932.0,932.0,9990
2712,-932.0,932.0,9990
2713,-932.0,932.0,9990
2714,-932.0,932.0,9990
2715,-932.0,932.0,9990
2716,-932.0,932.0,9990
2717,-932.0,932.0,9990
2718,-932.0,932.0,9990
2719,-932.0,932.0,9990
2720,-932.0,932.0,9990
2721,-932.0,932.0,9990
2722,-932.0,932.0,9990
2723,-932.0,932.0,9990
2724,-932.0,932.0,9990
2725,-932.0,932.0,9990
2726,-932.0,932.0,9990
2727,-932.0,932.0,9990
2728,-932.0,932.0,9990
2729,-932.0,932.0,9990
2730,-932.0,932.0,9990
2731,-932.0,932.0,9990
2732,-932.0,932.0,9990
2733,-932.0,932.0,9990
2734,-932.0,932.0,9990
2735,-932.0,932.0,9990
2736,-932.0,932.0,9990
2737,-932.0,932.0,9990
2738,-932.0,932.0,9990
2739,-932.0,932.0,9990
2740,-932.0,932.0,9990
2741,-932.0,932.0,9990
2742,-932.0,932.0,9990
2743,-932.0,932.0,9990
2744,-932.0,932.0,9990
2745,-932.0,932.0,9990
2746,-932.0,932.0,9990
2747,-932.0,932.0,9990
2748,-932.0,932.0,9990
2749,-932.0,932.0,9990
2750,-932.0,932.0,9990
2751,-932.0,932.0,9990
2752,-932.0,932.0,9990
2753,-932.0,932.0,9990
2754,-932.0,932.0,9990
2755,-932.0,932.0,9990
2756,-932.0,932.0,9990
2757,-932.0,932.0,9990
2758,-932.0,932.0,9990
2759,-932.0,932.0,9990
2760,-932.0,932.0,9990
2761,-932.0,932.0,9990
2762,-932.0,932.0,9990
2763,-932.0,932.0,9990
2764,-932.0,932.0,9990
2765,-932.0,932.0,9990
2766,-932.0,932.0,9990
2767,-932.0,932.0,9990
2768,-932.0,932.0,9990
2769,-932.0,932.0,9990
2770,-932.0,932.0,9990
2771,-932.0,932.0,9990
2772,-932.0,932.0,9990
2773,-932.0,932.0,9990
2774,-932.0,932.0,9990
2775,-932.0,932.0,9990
2776,-932.0,932.0,9990
2777,-932.0,932.0,9990
2778,-932.0,932.0,9990
2779,-932.0,932.0,9990
2780,-932.0,932.0,9990
2781,-932.0,932.0,9990
2782,-932.0,932.0,9990
2783,-932.0,932.0,9990
2784,-932.0,932.0,9990
2785,-932.0,932.0,9990
2786,-932.0,932.0,9990
2787,-932.0,932.0,9990
2788,-932.0,932.0,9990
2789,-932.0,932.0,9990
2790,-932.0,932.0,9990
2791,-932.0,932.0,9990
2792,-932.0,932.0,9990
2793,-932.0,932.0,9990
2794,-932.0,932.0,9990
2795,-932.0,932.0,9990
2796,-932.0,932.0,9990
2797,-932.0,932.0,9990
2798,-932.0,932.0,9990
2799,-932.0,932.0,9990
2800,-932.0,932.0,9990
2801,-932.0,932.0,9990
2802,-932.0,932.0,9990
2803,-932.0,932.0,9990
2804,-932.0,932.0,9990
2805,-932.0,932.0,9990
2806,-932.0,932.0,9990
2807,-932.0,932.0,9990
2808,-932.0,932.0,9990
2809,-932.0,932.0,9990
2810,-932.0,932.0,9990
2811,-932.0,932.0,9990
2812,-932.0,932.0,9990
2813,-932.0,932.0,9990
2814,-932.0,932.0,9990
2815,-932.0,932.0,9990
2816,-932.0,932.0,9990
2817,-932.0,932.0,9990
2818,-932.0,932.0,9990
2819,-932.0,932.0,9990
2820,-932.0,932.0,9990
2821,-932.0,932.0,9990
2822,-932.0,932.0,9990
2823,-932.0,932.0,9990
2824,-932.0,932.0,9990
2825,-932.0,932.0,9990
2826,-932.0,932.0,9990
2827,-932.0,932.0,9990
2828,-932.0,932.0,9990
2829,-932.0,932.0,9990
2830,-932.0,932.0,9990
2831,-932.0,932.0,9990
2832,-932.0,932.0,9990
2833,-932.0,932.0,9990
2834,-932.0,932.0,9990
2835,-932.0,932.0,9990
2836,-932.0,932.0,9990
2837,-932.0,932.0,9990
2838,-932.0,932.0,9990
2839,-932.0,932.0,9990
2840,-932.0,932.0,9990
2841,-932.0,932.0,9990
2842,-932.0,932.0,9990
2843,-932.0,932.0,9990
2844,-932.0,932.0,9990
2845,-932.0,932.0,9990
2846,-932.0,932.0,9990
2847,-932.0,932.0,9990
2848,-932.0,932.0,9990
2849,-932.0,932.0,9990
2850,-932.0,932.0,9990
2851,-932.0,932.0,9990
2852,-932.0,932.0,9990
2853,-932.0,932.0,9990
2854,-932.0,932.0,9990
2855,-932.0,932.0,9990
2856,-932.0,932.0,9990
2857,-932.0,932.0,9990
2858,-932.0,932.0,9990
2859,-932.0,932.0,9990
2860,-932.0,932.0,9990
2861,-932.0,932.0,9990
2862,-932.0,932.0,9990
2863,-932.0,932.0,9990
2864,-932.0,932.0,9990
2865,-932.0,932.0,9990
2866,-932.0,932.0,9990
2867,-932.0,932.0,9990
2868,-932.0,932.0,9990
2869,-932.0,932.0,9990
2870,-932.0,932.0,9990
2871,-932.0,932.0,9990
2872,-932.0,932.0,9990
2873,-932.0,932.0,9990
2874,-932.0,932.0,9990
2875,-932.0,932.0,9990
2876,-932.0,932.0,9990
2877,-932.0,932.0,9990
2878,-932.0,932.0,9990
2879,-932.0,932.0,9990
2880,-932.0,932.0,9990
2881,-932.0,932.0,9990
2882,-932.0,932.0,9990
2883,-932.0,932.0,9990
2884,-932.0,932.0,9990
2885,-932.0,932.0,9990
2886,-932.0,932.0,9990
2887,-932.0,932.0,9990
2888,-932.0,932.0,9990
2889,-932.0,932.0,9990
2890,-932.0,932.0,9990
2891,-932.0,932.0,9990
2892,-932.0,932.0,9990
2893,-932.0,932.0,9990
2894,-932.0,932.0,9990
2895,-932.0,932.0,9990
2896,-932.0,932.0,9990
2897,-932.0,932.0,9990
2898,-932.0,932.0,9990
2899,-932.0,932.0,9990
2900,-932.0,932.0,9990
2901,-932.0,932.0,9990
2902,-932.0,932.0,9990
2903,-932.0,932.0,9990
2904,-932.0,932.0,9990
2905,-932.0,932.0,9990
2906,-932.0,932.0,9990
2907,-932.0,932.0,9990
2908,-932.0,932.0,9990
2909,-932.0,932.0,9990
2910,-932.0,932.0,9990
2911,-932.0,932.0,9990
2912,-932.0,932.0,9990
2913,-932.0,932.0,9990
2914,-932.0,932.0,9990
2915,-932.0,932.0,9990
2916,-932.0,932.0,9990
2917,-932.0,932.0,9990
2918,-932.0,932.0,9990
2919,-932.0,932.0,9990
2920,-932.0,932.0,9990
2921,-932.0,932.0,9990
2922,-932.0,932.0,9990
2923,-932.0,932.0,9990
2924,-932.0,932.0,9990
2925,-932.0,932.0,9990
2926,-932.0,932.0,9990
2927,-932.0,932.0,9990
2928,-932.0,932.0,9990
2929,-932.0,932.0,9990
2930,-932.0,932.0,9990
2931,-932.0,932.0,9990
2932,-932.0,932.0,9990
2933,-932.0,932.0,9990
2934,-932.0,932.0,9990
2935,-932.0,932.0,9990
2936,-932.0,932.0,9990
2937,-932.0,932.0,9990
2938,-932.0,932.0,9990
2939,-932.0,932.0,9990
2940,-932.0,932.0,9990
2941,-932.0,932.0,9990
2942,-932.0,932.0,9990
2943,-932.0,932.0,9990
2944,-932.0,932.0,9990
2945,-932.0,932.0,9990
2946,-932.0,932.0,9990
2947,-932.0,932.0,9990
2948,-932.0,932.0,9990
2949,-932.0,932.0,9990
2950,-932.0,932.0,9990
2951,-932.0,932.0,9990
2952,-932.0,932.0,9990
2953,-932.0,932.0,9990
2954,-932.0,932.0,9990
2955,-932.0,932.0,9990
2956,-932.0,932.0,9990
2957,-932.0,932.0,9990
2958,-932.0,932.0,9990
2959,-932.0,932.0,9990
2960,-932.0,932.0,9990
2961,-932.0,932.0,9990
2962,-932.0,932.0,9990
2963,-932.0,932.0,9990
2964,-932.0,932.0,9990
2965,-932.0,932.0,9990
2966,-932.0,932.0,9990
2967,-932.0,932.0,9990
2968,-932.0,932.0,9990
2969,-932.0,932.0,9990
2970,-932.0,932.0,9990
2971,-932.0,932.0,9990
2972,-932.0,932.0,9990
2973,-932.0,932.0,9990
2974,-932.0,932.0,9990
2975,-932.0,932.0,9990
2976,-932.0,932.0,9990
2977,-932.0,932.0,9990
2978,-932.0,932.0,9990
2979,-932.0,932.0,9990
2980,-932.0,932.0,9990
2981,-932.0,932.0,9990
2982,-932.0,932.0,9990
2983,-932.0,932.0,9990
2984,-932.0,932.0,9990
2985,-932.0,932.0,9990
2986,-932.0,932.0,9990
2987,-932.0,932.0,9990
2988,-932.0,932.0,9990
2989,-932.0,932.0,9990
2990,-932.0,932.0,9990
2991,-932.0,932.0,9990
2992,-932.0,932.0,9990
2993,-932.0,932.0,9990
2994,-932.0,932.0,9990
2995,-932.0,932.0,9990
2996,-932.0,932.0,9990
2997,-932.0,932.0,9990
2998,-932.0,932.0,9990
2999,-932.0,932.0,9990
3000,-932.0,932.0,9990
3001,-932.0,932.0,9990
3002,-932.0,932.0,9990
3003,-932.0,932.0,9990
3004,-932.0,932.0,9990
3005,-932.0,932.0,9990
3006,-932.0,932.0,9990
3007,-932.0,932.0,9990
3008,-932.0,932.0,9990
3009,-932.0,932.0,9990
3010,-932.0,932.0,9990
3011,-932.0,932.0,9990
3012,-932.0,932.0,9990
3013,-932.0,932.0,9990
3014,-932.0,932.0,9990
3015,-932.0,932.0,9990
3016,-932.0,932.0,9990
3017,-932.0,932.0,9990
3018,-932.0,932.0,9990
3019,-932.0,932.0,9990
3020,-932.0,932.0,9990
3021,-932.0,932.0,9990
3022,-932.0,932.0,9990
3023,-932.0,932.0,9990
3024,-932.0,932.0,9990
3025,-932.0,932.0,9990
3026,-932.0,932.0,9990
3027,-932.0,932.0,9990
3028,-932.0,932.0,9990
3029,-932.0,932.0,9990
3030,-932.0,932.0,9990
3031,-932.0,932.0,9990
3032,-932.0,932.0,9990
3033,-932.0,932.0,9990
3034,-932.0,932.0,9990
3035,-932.0,932.0,9990
3036,-932.0,932.0,9990
3037,-932.0,932.0,9990
3038,-932.0,932.0,9990
3039,-932.0,932.0,9990
3040,-932.0,932.0,9990
3041,-932.0,932.0,9990
3042,-932.0,932.0,9990
3043,-932.0,932.0,9990
3044,-932.0,932.0,9990
3045,-932.0,932.0,9990
3046,-932.0,932.0,9990
3047,-932.0,932.0,9990
3048,-932.0,932.0,9990
3049,-932.0,932.0,9990
3050,-932.0,932.0,9990
3051,-932.0,932.0,9990
3052,-932.0,932.0,9990
3053,-932.0,932.0,9990
3054,-932.0,932.0,9990
3055,-932.0,932.0,9990
3056,-932.0,932.0,9990
3057,-932.0,932.0,9990
3058,-932.0,932.0,9990
3059,-932.0,932.0,9990
3060,-932.0,932.0,9990
3061,-932.0,932.0,9990
3062,-932.0,932.0,9990
3063,-932.0,932.0,9990
3064,-932.0,932.0,9990
3065,-932.0,932.0,9990
3066,-932.0,932.0,9990
3067,-932.0,932.0,9990
3068,-932.0,932.0,9990
3069,-932.0,932.0,9990
3070,-932.0,932.0,9990
3071,-932.0,932.0,9990
3072,-932.0,932.0,9990
3073,-932.0,932.0,9990
3074,-932.0,932.0,9990
3075,-932.0,932.0,9990
3076,-932.0,932.0,9990
3077,-932.0,932.0,9990
3078,-932.0,932.0,9990
3079,-932.0,932.0,9990
3080,-932.0,932.0,9990
3081,-932.0,932.0,9990
3082,-932.0,932.0,9990
3083,-932.0,932.0,9990
3084,-932.0,932.0,9990
3085,-932.0,932.0,9990
3086,-932.0,932.0,9990
3087,-932.0,932.0,9990
3088,-932.0,932.0,9990
3089,-932.0,932.0,9990
3090,-932.0,932.0,9990
3091,-932.0,932.0,9990
3092,-932.0,932.0,9990
3093,-932.0,932.0,9990
3094,-932.0,932.0,9990
3095,-932.0,932.0,9990
3096,-932.0,932.0,9990
3097,-932.0,932.0,9990
3098,-932.0,932.0,9990
3099,-932.0,932.0,9990
3100,-932.0,932.0,9990
3101,-932.0,932.0,9990
3102,-932.0,932.0,9990
3103,-932.0,932.0,9990
3104,-932.0,932.0,9990
3105,-932.0,932.0,9990
3106,-932.0,932.0,9990
3107,-932.0,932.0,9990
3108,-932.0,932.0,9990
3109,-932.0,932.0,9990
3110,-932.0,932.0,9990
3111,-932.0,932.0,9990
3112,-932.0,932.0,9990
3113,-932.0,932.0,9990
3114,-932.0,932.0,9990
3115,-932.0,932.0,9990
3116,-932.0,932.0,9990
3117,-932.0,932.0,9990
3118,-932.0,932.0,9990
3119,-932.0,932.0,9990
3120,-932.0,932.0,9990
3121,-932.0,932.0,9990
3122,-932.0,932.0,9990
3123,-932.0,932.0,9990
3124,-932.0,932.0,9990
3125,-932.0,932.0,9990
3126,-932.0,932.0,9990
3127,-932.0,932.0,9990
3128,-932.0,932.0,9990
3129,-932.0,932.0,9990
3130,-932.0,932.0,9990
3131,-932.0,932.0,9990
3132,-932.0,932.0,9990
3133,-932.0,932.0,9990
3134,-932.0,932.0,9990
3135,-932.0,932.0,9990
3136,-932.0,932.0,9990
3137,-932.0,932.0,9990
3138,-932.0,932.0,9990
3139,-932.0,932.0,9990
3140,-932.0,932.0,9990
3141,-932.0,932.0,9990
3142,-932.0,932.0,9990
3143,-932.0,932.0,9990
3144,-932.0,932.0,9990
3145,-932.0,932.0,9990
3146,-932.0,932.0,9990
3147,-932.0,932.0,9990
3148,-932.0,932.0,9990
3149,-932.0,932.0,9990
3150,-932.0,932.0,9990
3151,-932.0,932.0,9990
3152,-932.0,932.0,9990
3153,-932.0,932.0,9990
3154,-932.0,932.0,9990
3155,-932.0,932.0,9990
3156,-932.0,932.0,9990
3157,-932.0,932.0,9990
3158,-932.0,932.0,9990
3159,-932.0,932.0,9990
3160,-932.0,932.0,9990
3161,-932.0,932.0,9990
3162,-932.0,932.0,9990
3163,-932.0,932.0,9990
3164,-932.0,932.0,9990
3165,-932.0,932.0,9990
3166,-932.0,932.0,9990
3167,-932.0,932.0,9990
3168,-932.0,932.0,9990
3169,-932.0,932.0,9990
3170,-932.0,932.0,9990
3171,-932.0,932.0,9990
3172,-932.0,932.0,9990
3173,-932.0,932.0,9990
3174,-932.0,932.0,9990
3175,-932.0,932.0,9990
3176,-932.0,932.0,9990
3177,-932.0,932.0,9990
3178,-932.0,932.0,9990
3179,-932.0,932.0,9990
3180,-932.0,932.0,9990
3181,-932.0,932.0,9990
3182,-932.0,932.0,9990
3183,-932.0,932.0,9990
3184,-932.0,932.0,9990
3185,-932.0,932.0,9990
3186,-932.0,932.0,9990
3187,-932.0,932.0,9990
3188,-932.0,932.0,9990
3189,-932.0,932.0,9990
3190,-932.0,932.0,9990
3191,-932.0,932.0,9990
3192,-932.0,932.0,9990
3193,-932.0,932.0,9990
3194,-932.0,932.0,9990
3195,-932.0,932.0,9990
3196,-932.0,932.0,9990
3197,-932.0,932.0,9990
3198,-932.0,932.0,9990
3199,-932.0,932.0,9990
3200,-932.0,932.0,9990
3201,-932.0,932.0,9990
3202,-932.0,932.0,9990
3203,-932.0,932.0,9990
3204,-932.0,932.0,9990
3205,-932.0,932.0,9990
3206,-932.0,932.0,9990
3207,-932.0,932.0,9990
3208,-932.0,932.0,9990
3209,-932.0,932.0,9990
3210,-932.0,932.0,9990
3211,-932.0,932.0,9990
3212,-932.0,932.0,9990
3213,-932.0,932.0,9990
3214,-932.0,932.0,9990
3215,-932.0,932.0,9990
3216,-932.0,932.0,9990
3217,-932.0,932.0,9990
3218,-932.0,932.0,9990
3219,-932.0,932.0,9990
3220,-932.0,932.0,9990
3221,-932.0,932.0,9990
3222,-932.0,932.0,9990
3223,-932.0,932.0,9990
3224,-932.0,932.0,9990
3225,-932.0,932.0,9990
3226,-932.0,932.0,9990
3227,-932.0,932.0,9990
3228,-932.0,932.0,9990
3229,-932.0,932.0,9990
3230,-932.0,932.0,9990
3231,-932.0,932.0,9990
3232,-932.0,932.0,9990
3233,-932.0,932.0,9990
3234,-932.0,932.0,9990
3235,-932.0,932.0,9990
3236,-935.0,935.0,9990
3237,-935.0,935.0,9990
3238,-935.0,935.0,9990
3239,-935.0,935.0,9990
3240,-935.0,935.0,9990
3241,-935.0,935.0,9990
3242,-935.0,935.0,9990
3243,-935.0,935.0,9990
3244,-935.0,935.0,9990
3245,-935.0,935.0,9990
3246,-935.0,935.0,9990
3247,-935.0,935.0,9990
3248,-935.0,935.0,9990
3249,-935.0,935.0,9990
3250,-935.0,935.0,9990
3251,-935.0,935.0,9990
3252,-935.0,935.0,9990
3253,-935.0,935.0,9990
3254,-935.0,935.0,9990
3255,-935.0,935.0,9990
3256,-935.0,935.0,9990
3257,-935.0,935.0,9990
3258,-935.0,935.0,9990
3259,-935.0,935.0,9990
3260,-935.0,935.0,9990
3261,-935.0,935.0,9990
3262,-935.0,935.0,9990
3263,-935.0,935.0,9990
3264,-935.0,935.0,9990
3265,-935.0,935.0,9990
3266,-935.0,935.0,9990
3267,-935.0,935.0,9990
3268,-935.0,935.0,9990
3269,-935.0,935.0,9990
3270,-935.0,935.0,9990
3271,-935.0,935.0,9990
3272,-935.0,935.0,9990
3273,-935.0,935.0,9990
3274,-935.0,935.0,9990
3275,-935.0,935.0,9990
3276,-935.0,935.0,9990
3277,-935.0,935.0,9990
3278,-935.0,935.0,9990
3279,-935.0,935.0,9990
3280,-935.0,935.0,9990
3281,-935.0,935.0,9990
3282,-935.0,935.0,9990
3283,-935.0,935.0,9990
3284,-935.0,935.0,9990
3285,-935.0,935.0,9990
3286,-935.0,935.0,9990
3287,-935.0,935.0,9990
3288,-935.0,935.0,9990
3289,-935.0,935.0,9990
3290,-935.0,935.0,9990
3291,-935.0,935.0,9990
3292,-935.0,935.0,9990
3293,-935.0,935.0,9990
3294,-935.0,935.0,9990
3295,-935.0,935.0,9990
3296,-935.0,935.0,9990
3297,-935.0,935.0,9990
3298,-935.0,935.0,9990
3299,-935.0,935.0,9990
3300,-935.0,935.0,9990
3301,-935.0,935.0,9990
3302,-935.0,935.0,9990
3303,-935.0,935.0,9990
3304,-935.0,935.0,9990
3305,-935.0,935.0,9990
3306,-935.0,935.0,9990
3307,-935.0,935.0,9990
3308,-935.0,935.0,9990
3309,-935.0,935.0,9990
3310,-935.0,935.0,9990
3311,-935.0,935.0,9990
3312,-935.0,935.0,9990
3313,-935.0,935.0,9990
3314,-935.0,935.0,9990
3315,-935.0,935.0,9990
3316,-935.0,935.0,9990
3317,-935.0,935.0,9990
3318,-935.0,935.0,9990
3319,-935.0,935.0,9990
3320,-935.0,935.0,9990
3321,-935.0,935.0,9990
3322,-935.0,935.0,9990
3323,-935.0,935.0,9990
3324,-935.0,935.0,9990
3325,-935.0,935.0,9990
3326,-935.0,935.0,9990
3327,-935.0,935.0,9990
3328,-935.0,935.0,9990
3329,-935.0,935.0,9990
3330,-935.0,935.0,9990
3331,-935.0,935.0,9990
3332,-935.0,935.0,9990
3333,-935.0,935.0,9990
3334,-935.0,935.0,9990
3335,-935.0,935.0,9990
3336,-935.0,935.0,9990
3337,-935.0,935.0,9990
3338,-935.0,935.0,9990
3339,-935.0,935.0,9990
3340,-935.0,935.0,9990
3341,-935.0,935.0,9990
3342,-935.0,935.0,9990
3343,-935.0,935.0,9990
3344,-935.0,935.0,9990
3345,-935.0,935.0,9990
3346,-935.0,935.0,9990
3347,-935.0,935.0,9990
3348,-935.0,935.0,9990
3349,-935.0,935.0,9990
3350,-935.0,935.0,9990
3351,-935.0,935.0,9990
3352,-935.0,935.0,9990
3353,-935.0,935.0,9990
3354,-935.0,935.0,9990
3355,-935.0,935.0,9990
3356,-935.0,935.0,9990
3357,-935.0,935.0,9990
3358,-935.0,935.0,9990
3359,-935.0,935.0,9990
3360,-935.0,935.0,9990
3361,-935.0,935.0,9990
3362,-935.0,935.0,9990
3363,-935.0,935.0,9990
3364,-935.0,935.0,9990
3365,-935.0,935.0,9990
3366,-935.0,935.0,9990
3367,-935.0,935.0,9990
3368,-935.0,935.0,9990
3369,-935.0,935.0,9990
3370,-935.0,935.0,9990
3371,-935.0,935.0,9990
3372,-935.0,935.0,9990
3373,-935.0,935.0,9990
3374,-935.0,935.0,9990
3375,-935.0,935.0,9990
3376,-935.0,935.0,9990
3377,-935.0,935.0,9990
3378,-935.0,935.0,9990
3379,-935.0,935.0,9990
3380,-935.0,935.0,9990
3381,-935.0,935.0,9990
3382,-935.0,935.0,9990
3383,-935.0,935.0,9990
3384,-935.0,935.0,9990
3385,-935.0,935.0,9990
3386,-935.0,935.0,9990
3387,-935.0,935.0,9990
3388,-935.0,935.0,9990
3389,-935.0,935.0,9990
3390,-935.0,935.0,9990
3391,-935.0,935.0,9990
3392,-935.0,935.0,9990
3393,-935.0,935.0,9990
3394,-935.0,935.0,9990
3395,-935.0,935.0,9990
3396,-935.0,935.0,9990
3397,-935.0,935.0,9990
3398,-935.0,935.0,9990
3399,-935.0,935.0,9990
3400,-935.0,935.0,9990
3401,-935.0,935.0,9990
3402,-935.0,935.0,9990
3403,-935.0,935.0,9990
3404,-935.0,935.0,9990
3405,-935.0,935.0,9990
3406,-935.0,935.0,9990
3407,-935.0,935.0,9990
3408,-935.0,935.0,9990
3409,-935.0,935.0,9990
3410,-935.0,935.0,9990
3411,-935.0,935.0,9990
3412,-935.0,935.0,9990
3413,-935.0,935.0,9990
3414,-935.0,935.0,9990
3415,-935.0,935.0,9990
3416,-935.0,935.0,9990
3417,-935.0,935.0,9990
3418,-935.0,935.0,9990
3419,-935.0,935.0,9990
3420,-935.0,935.0,9990
3421,-935.0,935.0,9990
3422,-935.0,935.0,9990
3423,-935.0,935.0,9990
3424,-935.0,935.0,9990
3425,-935.0,935.0,9990
3426,-935.0,935.0,9990
3427,-935.0,935.0,9990
3428,-935.0,935.0,9990
3429,-935.0,935.0,9990
3430,-935.0,935.0,9990
3431,-935.0,935.0,9990
3432,-935.0,935.0,9990
3433,-935.0,935.0,9990
3434,-935.0,935.0,9990
3435,-935.0,935.0,9990
3436,-935.0,935.0,9990
3437,-935.0,935.0,9990
3438,-935.0,935.0,9990
3439,-935.0,935.0,9990
3440,-935.0,935.0,9990
3441,-935.0,935.0,9990
3442,-935.0,935.0,9990
3443,-935.0,935.0,9990
3444,-935.0,935.0,9990
3445,-935.0,935.0,9990
3446,-935.0,935.0,9990
3447,-935.0,935.0,9990
3448,-935.0,935.0,9990
3449,-935.0,935.0,9990
3450,-935.0,935.0,9990
3451,-935.0,935.0,9990
3452,-935.0,935.0,9990
3453,-935.0,935.0,9990
3454,-935.0,935.0,9990
3455,-935.0,935.0,9990
3456,-935.0,935.0,9990
3457,-935.0,935.0,9990
3458,-935.0,935.0,9990
3459,-935.0,935.0,9990
3460,-935.0,935.0,9990
3461,-935.0,935.0,9990
3462,-935.0,935.0,9990
3463,-935.0,935.0,9990
3464,-935.0,935.0,9990
3465,-935.0,935.0,9990
3466,-935.0,935.0,9990
3467,-935.0,935.0,9990
3468,-935.0,935.0,9990
3469,-935.0,935.0,9990
3470,-935.0,935.0,9990
3471,-935.0,935.0,9990
3472,-935.0,935.0,9990
3473,-935.0,935.0,9990
3474,-935.0,935.0,9990
3475,-935.0,935.0,9990
3476,-935.0,935.0,9990
3477,-935.0,935.0,9990
3478,-935.0,935.0,9990
3479,-935.0,935.0,9990
3480,-935.0,935.0,9990
3481,-935.0,935.0,9990
3482,-935.0,935.0,9990
3483,-935.0,935.0,9990
