Date,Actual,Seasonal Naive,Linear Regression,Random Forest,Holt-Winters,Prophet,SARIMAX,Ensemble (Top-3 Experts)
2014-01-28,40.0,36.0,31.484475208126405,40.15,10.507249170860035,28.344414342521247,29.85901433206178,33.32629651688256
2014-01-29,40.0,41.0,40.69729417917871,42.7,18.221592057180203,53.29254948588329,36.782428724488724,45.56328122168734
2014-01-30,38.0,37.0,48.60962330780158,41.99,23.03947380522237,54.641078224077646,53.197019382747726,48.41356717729307
2014-01-31,44.0,59.0,54.93303174867731,55.01,43.115377379308086,73.00812168195779,79.7233947969264,60.983717810211694
2014-02-01,78.0,79.0,69.77660697701533,89.4449,99.29420454592568,125.70174616291476,144.71884854153413,94.97441771331002
2014-02-02,44.0,72.0,92.13530973541971,64.73,66.87926223893999,82.5156154602931,122.52168509718726,79.79364173190426
2014-02-03,36.0,36.0,26.821875810606087,94.02,36.10590470184108,51.155916609193845,92.2757076443736,57.332597473266645
2014-02-04,30.0,40.0,31.7355973054551,80.11,10.289207762428461,35.74622108327506,52.94632436879802,49.19727279624339
2014-02-05,30.0,40.0,34.29420684206014,70.68,18.00355064874862,58.704923253220514,49.90177213388458,54.55971003176021
2014-02-06,31.0,38.0,41.62711907482233,72.74,22.821432396790797,60.47556363591282,59.124681300646486,58.28089423691171
2014-02-07,50.0,44.0,49.81141953310299,69.87,42.89733597087651,78.75224000224715,81.99412294135433,66.14455317845005
2014-02-08,94.0,78.0,70.4462280015303,135.4886,99.07616313749412,131.1912240820337,140.80739562689385,112.37535069452133
2014-02-09,67.0,44.0,97.84401740812203,68.75,66.66122083050841,92.7465041080636,114.82817238144206,86.4468405053952
2014-02-10,34.0,36.0,37.75353034137374,88.84,35.8878632934095,60.258917838565246,82.62028742043206,62.284149393312994
2014-02-11,44.0,30.0,28.345132808143973,94.12,10.07116635399688,33.509850682372495,56.290365710716586,51.99166116350549
2014-02-12,46.0,30.0,41.04495928898618,94.97,17.785509240317047,60.83306229509962,47.26742746482122,65.61600719469526
2014-02-13,61.0,31.0,49.73994281029391,92.47,22.603390988359223,63.535747817062926,55.53306218003185,68.5818968757856
