ds,trend,weekly,yearly
2014-01-28,75.04678935544375,-18.398023051563037,23.736279915883745
2014-01-29,75.01596688355835,-1.6063329037357335,22.441154349466558
2014-01-30,74.98514441167295,-5.763478555392214,21.188372697553312
2014-01-31,74.95432193978755,6.493444161310285,19.98679661777169
2014-02-01,74.92349946790215,47.976817389259146,18.845334971687798
2014-02-02,74.89267699601675,-24.607974640771086,17.772695676430406
2014-02-03,74.86185452413135,-4.094452398928194,16.777112930397077
2014-02-04,74.83103205224594,-18.398023051526927,15.866059318184748
2014-02-05,74.80020958036054,-1.6063329036112628,15.045953270186178
2014-02-06,74.76938710847514,-5.763478555519352,14.32187297230286
2014-02-07,74.73856463658974,6.493444161193488,13.697288063313652
2014-02-08,74.70774216470436,47.97681738926147,13.17382030664416
2014-02-09,74.67691969281896,-24.60797464080167,12.75104387687466
2014-02-10,74.64609722093356,-4.094452398937344,12.42633496969706
2014-02-11,74.61527474904815,-18.39802305163222,12.194779150410875
2014-02-12,74.58445227716275,-1.6063329036521725,12.049143235472112
2014-02-13,74.55362980527735,-5.763478555619249,11.979916600642877
2014-02-14,74.52280733339195,6.493444161239769,11.9754246838625
2014-02-15,74.49198486150655,47.97681738926381,12.022015165749007
2014-02-16,74.46116238962115,-24.607974640750673,12.104314935778296
2014-02-17,74.43033991773575,-4.094452398898401,12.205553562708799
2014-02-18,74.39951744585035,-18.398023051596105,12.307946659812394
2014-02-19,74.36869497396495,-1.6063329036930878,12.393130345181753
2014-02-20,74.33787250207955,-5.76347855543485,12.442636017258192
2014-02-21,74.30705003019415,6.493444161056353,12.438392964056327
2014-02-22,74.27622755830875,47.97681738923554,12.363244960885368
2014-02-23,74.24540508642336,-24.607974640779346,12.201466037329594
2014-02-24,74.21458261453796,-4.094452398846203,11.939260048937006
2014-02-25,74.18376014265256,-18.398023051672457,11.565228600269636
2014-02-26,74.15293767076716,-1.6063329037340015,11.070792247223142
2014-02-27,74.12211519888176,-5.7634785555619885,10.450550757656236
2014-02-28,74.09129272699636,6.493444161169244,9.70256951561365
2014-03-01,74.06047025511096,47.976817389237866,8.82858088724024
2014-03-02,74.02964778322556,-24.607974640808017,7.834091483555194
2014-03-03,73.99882531134016,-4.094452398991306,6.728388702110322
2014-03-04,73.96800283945475,-18.39802305155283,5.524442640779455
2014-03-05,73.93718036756935,-1.6063329036095282,4.23870237809107
2014-03-06,73.90635789568395,-5.763478555519737,2.890788623658929
2014-03-07,73.87553542379855,6.493444161167292,1.5030877737720596
2014-03-08,73.84471295191315,47.9768173891754,0.10025537184976754
2014-03-09,73.81389048002775,-24.607974640836687,-1.291360216046947
2014-03-10,73.78306800814235,-4.094452399013715,-2.644360530113426
2014-03-11,73.75224553625695,-18.398023051629178,-3.930990518131632
2014-03-12,73.72142306437155,-1.6063329036504406,-5.123865316795926
2014-03-13,73.69060059248615,-5.763478555504728,-6.19671141273913
2014-03-14,73.65977812060075,6.493444161165341,-7.125102376602029
2014-03-15,73.62895564871535,47.97681738927673,-7.887168994849492
2014-03-16,73.59813317682996,-24.607974640785695,-8.464263813706083
2014-03-17,73.56731070494456,-4.094452398961513,-8.841560862561646
2014-03-18,73.53648823305915,-18.398023051593068,-9.00857262997597
2014-03-19,73.50566576117376,-1.6063329035500582,-8.959568196459802
2014-03-20,73.47484328928836,-5.7634785554897165,-8.693878742991288
2014-03-21,73.44402081740296,6.493444161096773,-8.216079395531825
2014-03-22,73.41319834551756,47.97681738921426,-7.536039464597756
2014-03-23,73.38237587363216,-24.60797464081437,-6.668836514404449
2014-03-24,73.35155340174676,-4.09445239890932,-5.634533258924201
2014-03-25,73.32073092986136,-18.398023051556954,-4.457819936446773
2014-03-26,73.28990845797595,-1.6063329037081746,-3.1675284602989158
2014-03-27,73.25908598609055,-5.763478555447466,-1.796028180375613
2014-03-28,73.22826351420515,6.493444161209671,-0.3785164194182806
2014-03-29,73.19744104231975,47.97681738921659,1.0477800247261788
2014-03-30,73.16661857043435,-24.60797464076528,2.44447358162318
2014-03-31,73.13579609854897,-4.094452398931729,3.772933814010235
2014-04-01,73.10497362666355,-18.398023051549792,4.99523188423252
2014-04-02,73.07415115477815,-1.6063329036077907,6.075087879847459
2014-04-03,73.04332868289276,-5.7634785554052135,6.978796855286768
2014-04-04,73.01250621100736,6.493444161322561,7.6761096411458185
2014-04-05,72.98168373912195,47.97681738921892,8.141045305048335
2014-04-06,72.95086126723656,-24.60797464071812,8.352613601979373
2014-04-07,72.92003879535116,-4.09445239894088,8.29542779428915
2014-04-08,72.88921632346576,-18.39802305162614,7.960190802680945
2014-04-09,72.85839385158036,-1.6063329036487088,7.344040704815502
2014-04-10,72.82757137969496,-5.763478555505112,6.450745049469976
2014-04-11,72.79674890780956,6.493444161253995,5.290737212358665
2014-04-12,72.76592643592416,47.97681738925545,3.8809919863866367
2014-04-13,72.73510396403876,-24.607974640744875,2.24474166979572
2014-04-14,72.70428149215336,-4.09445239895003,0.4110379827186374
2014-04-15,72.67345902026796,-18.398023051702488,-1.5858309022340147
2014-04-16,72.64263654838255,-1.6063329036414373,-3.7070551923699946
2014-04-17,72.61181407649715,-5.7634785553479535,-5.9101337276132035
2014-04-18,72.58099160461175,6.493444161252038,-8.149800200644
2014-04-19,72.55016913272635,47.97681738919299,-10.37902337284014
2014-04-20,72.51934666084095,-24.607974640773545,-12.550057353734386
2014-04-21,72.48852418895555,-4.09445239889784,-14.615516663777555
2014-04-22,72.45770171707015,-18.39802305169532,-16.52945010052042
2014-04-23,72.42687924518475,-1.6063329036823526,-18.2483873971877
2014-04-24,72.39605677329935,-5.7634785554478505,-19.73233330034171
2014-04-25,72.36523430141395,6.493444161250089,-20.94568498401835
2014-04-26,72.33441182952855,47.97681738929432,-21.858050626848197
2014-04-27,72.30358935764316,-24.60797464072255,-22.444949454936214
2014-04-28,72.27276688575776,-4.094452398981586,-22.6883765313938
2014-04-29,72.24194441387235,-18.39802305165921,-22.577218973251224
2014-04-30,72.21112194198696,-1.6063329037232636,-22.10751400779771
2014-05-01,72.18029947010156,-5.7634785554056,-21.282543243725474
2014-05-02,72.14947699821616,6.493444161362983,-20.112761622811373
2014-05-03,72.11865452633076,47.976817389266046,-18.615563626625487
2014-05-04,72.08783205444536,-24.607974640751223,-16.81489333214361
2014-05-05,72.05700958255996,-4.094452398929396,-14.74070873431966
2014-05-06,72.02618711067456,-18.3980230516231,-12.4283142832715
2014-05-07,71.99536463878916,-1.6063329037641774,-9.917578727807383
2014-05-08,71.96454216690375,-5.763478555532737,-7.252058035090664
2014-05-09,71.93371969501835,6.493444161179567,-4.478045301776125
2014-05-10,71.90289722313295,47.97681738933318,-1.6435711321704045
2014-05-11,71.87207475124755,-24.60797464077989,1.2026211013758183
2014-05-12,71.84125227936217,-4.094452398938547,4.01210040077601
2014-05-13,71.81042980747675,-18.398023051644866,6.73774931368856
2014-05-14,71.77960733559135,-1.6063329036396998,9.334717726673594
2014-05-15,71.74878486370596,-5.763478555490487,11.761307430971046
2014-05-16,71.71796239182056,6.493444161292457,13.979767713874576
2014-05-17,71.68713991993515,47.976817389270714,15.956984810595221
