Date,Actual,Seasonal Naive,Linear Regression,Random Forest,Holt-Winters,Prophet,SARIMAX,Ensemble (Top-3 Experts)
2014-01-28,82.0,74.0,43.86290274539007,90.14,1.618099745461933,-37.147136348235975,19.45147205963221,51.15145826834077
2014-01-29,82.0,85.0,64.45587687347623,91.21,23.865404585760643,20.287993149523047,49.62044822523501,68.42877503290374
2014-01-30,79.0,77.0,70.46207440254463,90.46,34.1800733230397,17.994852973593993,81.25844776367931,80.72684072207466
2014-01-31,90.0,122.0,55.10828945771655,127.29,88.7740753263105,28.05642731254609,64.0470859608881,82.14845847286821
2014-02-01,160.0,165.0,141.22871254798346,162.79,234.6664418835046,158.09268153891676,125.57433310609532,143.1976818846929
2014-02-02,90.0,150.0,149.32182684089767,153.39,153.22335697032554,87.27362832043394,57.21449508998221,119.97544064362661
2014-02-03,73.0,74.0,-19.484618324794127,94.81,69.87574644403271,-36.6482930044683,-55.92483565227529,6.466848674310195
2014-02-04,62.13,82.0,19.73736340903318,90.69,-0.02808706109183845,4.728312268826471,15.135727943341323,41.854363784124835
2014-02-05,62.13,82.0,7.07483469389021,98.03,22.219217779206886,9.706296668304972,-5.323994496894841,33.26028006566512
2014-02-06,64.0,79.0,45.21967316125645,96.57,32.53388651648594,52.831172170765086,78.05109817336799,73.28025711154147
2014-02-07,103.0,90.0,70.26996657529045,97.49,87.12788851975672,117.62670534416434,115.69221110060764,94.48405922529935
2014-02-08,192.0,160.0,113.53191293675334,166.91,233.02025507695083,196.22704247413384,119.18815403005003,133.2100223222678
2014-02-09,136.0,90.0,101.29121498170534,98.59,151.57717016377177,99.78585924327713,28.339242311683996,76.07348576446311
2014-02-10,69.0,73.0,-53.2458306529295,95.03,68.22955963747894,-15.464818105390776,-69.57214855340243,-9.262659735443975
2014-02-11,89.0,62.13,0.8727674228139506,101.51,-1.6742738676455957,36.887304529605544,14.713851298914392,39.032206240576116
2014-02-12,94.0,62.13,14.50721288677778,103.19,20.57303097265313,64.78325006542876,17.669614667207583,45.12227585132845
2014-02-13,125.0,64.0,10.60184336167228,96.85,30.887699709932185,46.183509625866435,50.2416263983241,52.5644899199988
2014-02-14,166.0,103.0,27.534520063725466,95.79,85.48170171320297,98.91046407727885,80.93205714594211,68.08552573655585
2014-02-15,617.0,192.0,686.5817662951197,720.47,231.37406827039706,780.4783033711958,611.8147661611754,672.955510818765
2014-02-16,544.0,136.0,652.3603222976666,595.46,149.930983357218,677.4297962591615,512.6882134958471,586.8361785978379
2014-02-17,419.0,69.0,559.4216445443479,485.12,66.58337283092519,597.7786367418755,471.4043619040753,505.31533548280777
2014-02-18,64.0,89.0,22.307955540118286,92.47,-3.320460674199353,-21.544158330940675,-28.31754782045013,28.82013590655605
2014-02-19,82.0,94.0,34.845397466935225,92.73,18.92684416609937,-2.750657840488401,-21.45927358095932,35.3720412953253
2014-02-20,66.0,125.0,63.29366003456076,118.27,29.241512903378414,27.429710011284598,47.83504766840343,76.46623590098807
2014-02-21,88.0,166.0,77.15338454797055,142.41,83.83551490664921,72.10468835961292,69.55330854942443,96.372231032465
2014-02-22,159.0,617.0,162.54945782578037,179.62,229.72788146384332,146.5927481964587,103.1092189847939,148.42622560352473
2014-02-23,107.0,544.0,156.95411235859572,145.46,148.28479655066423,47.42356468827681,1.6550995792848155,101.35640397929352
2014-02-24,62.13,419.0,17.704567717603027,92.54,64.93718602437143,-40.24101911090804,-62.636666376547396,15.869300447018546
2014-02-25,63.0,64.0,32.25945559536902,96.45,-4.96664748075311,-27.35615343771397,-19.38603259236217,36.441141001002286
2014-02-26,66.0,82.0,43.5684039963252,93.52,17.2806573595456,-14.897791714505047,-18.427225874904394,39.553726040473606
2014-02-27,62.13,66.0,34.179477613806455,100.69,27.595326096824657,-38.0835366026011,3.4772657781007297,46.115581130635725
2014-02-28,79.0,88.0,45.40258808252844,97.0,82.18932810009545,3.7819425590164144,25.2858638031423,55.89615062855691
2014-03-01,136.0,159.0,133.4984309571078,163.64,228.08169465728955,157.40467687487217,99.43725302968758,132.1918946622651
2014-03-02,109.0,107.0,134.29738723271058,132.87,146.63860974411048,57.13103932188689,6.573930984732947,91.24710607248117
2014-03-03,65.0,62.13,8.192693061296012,107.11,63.29099921781767,-19.083987351343694,-44.009385466007586,23.764435865096143
2014-03-04,63.0,63.0,17.388418029306052,127.02,-6.612834287306882,-26.499675861126917,-14.613754486700145,43.264887847535306
2014-03-05,67.0,66.0,38.98125133477615,121.48,15.634470552991843,-1.5902876635106082,-0.1597504123232909,53.43383364081762
2014-03-06,73.0,62.13,33.29223341087766,125.61,25.9491392902709,-6.24217953712666,36.641018006636685,65.18108380583811
2014-03-07,86.0,79.0,97.28200294902857,96.07,80.54314129354168,107.25084163214161,120.4544240286649,104.60214232589783
2014-03-08,154.0,136.0,136.1270140065802,142.41,226.4355078507358,158.3585774169457,117.72129746102921,132.08610382253647
2014-03-09,110.0,109.0,151.72869177646206,116.54,144.99242293755674,84.23966257692837,48.21723541958241,105.49530906534817
2014-03-10,70.0,65.0,4.627542030537342,124.58,61.6448124112639,-27.56442361397781,-41.18336029595447,29.34139391152763
2014-03-11,62.13,63.0,19.835676124929932,96.18,-8.259021093860639,-35.12097673531677,-6.885964612215815,36.37657050423804
2014-03-12,70.0,67.0,41.269219872083255,92.5,13.988283746438086,-12.233453262055122,2.8724397016201806,45.54721985790115
2014-03-13,75.0,73.0,66.94849808648601,94.87,24.302952483717128,36.00501652420586,78.09564045884292,79.97137951510965
2014-03-14,126.0,86.0,74.92135086404622,100.58,78.89695448698792,65.39940672371867,92.69021651438803,89.39718912614474
2014-03-15,187.0,154.0,175.20450874956387,162.42,224.78932104418203,192.592403065364,176.2234488623606,171.28265253730817
2014-03-16,139.0,110.0,166.96630984362534,127.63,143.34623613100297,93.4797678948496,71.63858577855278,122.07829854072605
2014-03-17,83.0,70.0,29.126583279116886,93.21,59.99862560471014,-5.502307515242293,-4.314492442681484,39.34069694547846
2014-03-18,72.0,62.13,37.14693580149509,122.28,-9.905207900414396,6.951832309549474,24.93241939140401,61.453118397633034
2014-03-19,91.0,70.0,39.928030390544365,92.41,12.342096939884314,-1.7529099640860721,7.220994874079878,46.51967508820808
2014-03-20,85.0,75.0,61.82428363229346,119.84,22.65676567716337,33.26822366877461,73.76565845396178,85.14331402875175
2014-03-21,117.0,126.0,85.54552035850938,125.21,77.25076768043417,88.30175331177543,105.35272463211331,105.36941499687423
2014-03-22,183.0,187.0,152.7550735872217,155.43,223.14313423762826,190.95236972555767,179.34575349336671,162.51027569352948
2014-03-23,133.0,139.0,160.71472001091965,137.07,141.7000493244492,125.41948513330044,101.55002385575253,133.11158128889073
2014-03-24,74.0,83.0,14.68236010215901,120.31,58.352438798156385,12.13942335934216,9.716126802016873,48.236162301391964
2014-03-25,90.0,72.0,38.65682540564882,119.42,-11.551394706968168,33.098944084234205,30.938636165749728,63.00515385713285
2014-03-26,92.0,91.0,42.731873291054654,117.85,10.695910133330557,29.669326462544774,20.745063549346213,60.44231228013362
2014-03-27,105.0,85.0,65.69012724781933,117.99,21.010578870609613,58.33636081146607,82.62182436598073,88.76731720460002
2014-03-28,134.0,117.0,93.61011628517187,126.27,75.6045808738804,136.94510960989032,139.46753673420565,119.78255100645917
2014-03-29,192.0,183.0,161.44914988840114,165.73,221.4969474310745,226.80705728059024,207.89294180104946,178.35736389648355
2014-03-30,134.0,133.0,171.5600993369084,144.72,140.05386251789542,158.83230726149424,129.30600739873762,148.52870224521533
2014-03-31,97.0,74.0,8.882631559572587,117.48,56.70625199160263,5.597368417451349,4.3045293451238535,43.555720301565486
2014-04-01,76.0,90.0,45.84984498281335,116.67,-13.197581513521925,55.79517646462636,50.39744756656748,70.97243084979361
2014-04-02,89.0,92.0,34.75212903208276,117.88,9.0497233267768,36.279773241216176,23.063543727509966,58.56522425319758
2014-04-03,84.0,105.0,64.96939604470734,109.9,19.364392064055856,71.36258059957454,101.86510494470764,92.24483366313832
2014-04-04,107.0,134.0,91.06404034597276,123.42,73.95839406732664,132.0085843982518,128.98416150291322,114.48940061629533
2014-04-05,182.0,192.0,161.49122327477667,183.16,219.85076062452075,221.3750426963125,207.3277279698122,183.99298374819628
2014-04-06,146.0,134.0,158.21322449348,139.07,138.40767571134168,123.64253636790832,104.49726140816105,133.92682863388038
2014-04-07,76.0,97.0,30.3819927861756,118.02,55.060065185048856,26.904661488094902,40.85977426409036,63.08725568342198
2014-04-08,83.0,76.0,26.969172272644272,124.73,-14.843768320075682,9.802937494685168,25.795815965405012,59.164996079349756
2014-04-09,83.0,89.0,48.71138003384252,119.89,7.403536520223042,32.839525520142345,36.88681032273806,68.49606345219352
2014-04-10,85.0,84.0,63.46521556260913,93.96,17.718205257502085,49.62446281522579,95.18987949156246,84.20503168472386
2014-04-11,124.0,107.0,67.29517434149395,122.13,72.31220726077288,67.1096775232358,102.7182814202317,97.38115192057522
2014-04-12,192.0,182.0,139.79708055026666,167.38,218.204573817967,161.91330201351644,176.71415071790477,161.29707708939046
2014-04-13,137.0,146.0,149.48783840788676,141.04,136.7614889047879,92.16055623113643,106.0130972977841,132.1803119018903
2014-04-14,90.0,76.0,8.144343932749905,92.16,53.4138783784951,-26.05123278336471,17.22147663150298,39.17527352141763
2014-04-15,108.0,83.0,20.457184140240287,94.79,-16.48995512662944,-29.649781442681856,17.152595531512702,44.13325989058433
2014-04-16,101.0,83.0,47.92155288955027,96.39,5.757349713669285,6.057741562860784,41.74172678129105,62.017759890280445
2014-04-17,123.0,85.0,39.850883227527135,94.36,16.072018450948327,-9.868802410969863,69.90159953376946,68.03749425376553
2014-04-18,187.0,124.0,111.95775959763651,122.94,70.66602045421912,99.59848116548754,154.13681028782102,129.67818996181919
2014-04-19,221.0,192.0,182.0126066344677,183.93,216.55838701141323,210.70831102326753,248.24121259118772,204.72793974188514
2014-04-20,158.0,137.0,185.3685262240343,140.9,135.11530209823417,128.6334869789389,158.1292789632356,161.4659350624233
2014-04-21,95.0,90.0,49.63646165666154,92.27,51.76769157194134,30.337523741854795,89.31855935104988,77.07500700257047
2014-04-22,95.0,108.0,17.615516936681132,112.22,-18.136141933183197,-48.91915961838362,23.094650880286963,50.97672260565603
2014-04-23,89.0,101.0,33.752024040542295,98.68,4.111162907115514,-30.507270879300137,31.416341423595384,54.61612182137923
2014-04-24,117.0,123.0,57.61697158242396,113.81,14.42583164439457,-0.8380578381434987,93.41251620198318,88.27982926146905
2014-04-25,127.0,187.0,66.95481882854793,148.25,69.01983364766537,24.529403491755957,109.59478264496488,108.26653382450426
2014-04-26,196.0,221.0,130.51413045537183,179.79,214.91220020485946,126.28473079634097,181.6397692737786,163.9812999097168
2014-04-27,127.0,158.0,134.16701327891062,144.4,133.4691152916804,40.917330220021704,93.42960840720048,123.99887389537037
2014-04-28,79.0,95.0,3.1632639846130814,91.06,50.121504765387584,-55.23371587738359,20.87404444523264,38.36576947661524
2014-04-29,62.13,95.0,19.114438067893985,90.73,-19.78232873973697,-53.13705450059177,22.298388247691406,44.0476087718618
2014-04-30,83.0,89.0,32.5067058129126,88.4,2.4649761005617563,-42.20286009964923,24.601384128783167,48.50269664723192
2014-05-01,83.0,117.0,55.307710929273526,113.63,12.779644837840813,-3.780558252066868,96.26524237040906,88.40098443322752
2014-05-02,116.0,127.0,83.42970184085598,139.82,67.3736468411116,50.119276260146755,127.30508413620632,116.85159532568743
2014-05-03,169.0,196.0,140.53561646050846,186.2,213.2660133983057,153.2401177475648,197.27415613020133,174.66992419690328
2014-05-04,121.0,127.0,160.77539064125952,136.99,131.82292848512662,96.40543680626395,131.31031799588047,143.02523621238
2014-05-05,66.0,79.0,21.80444443555001,94.38,48.47531795883381,-8.874982590056689,51.70733789023589,55.96392744192863
2014-05-06,63.0,62.13,36.87127941581289,98.43,-21.428515546290726,-0.8698383741785278,60.61640944733952,65.30589628771747
2014-05-07,68.0,83.0,45.240684412847685,94.92,0.818789294007999,11.475655794467741,65.04277820446836,68.40115420577202
2014-05-08,85.0,83.0,41.16825088301897,91.16,11.133458031287041,2.5588723898284655,82.82778078176702,71.71867722159533
2014-05-09,113.0,116.0,113.11588605389156,127.7,65.72746003455784,120.41611910488871,172.42949335334134,137.74845980241096
2014-05-10,173.0,169.0,157.3950805941815,167.28,211.61982659175194,207.17711657989935,228.71987888883746,184.46498649433966
2014-05-11,142.0,121.0,150.2414214391102,125.75,130.17674167857285,112.41616612362606,137.8636733014209,137.95169824684373
2014-05-12,72.0,66.0,26.593220431855315,94.3,46.829131152280056,25.200720376476482,69.69261495645756,63.52861179610429
2014-05-13,75.0,63.0,18.688039547433988,97.76,-23.074702352844483,-2.6777095994945483,45.97380162436659,54.14061372393352
2014-05-14,77.0,68.0,50.775940663363684,99.58,-0.8273975125457724,52.24353990771206,77.68787179367922,76.01460415234764
2014-05-15,100.0,85.0,56.10732900313249,94.22,9.487271224733284,47.10910412939942,114.78311553951522,88.37014818088257
2014-05-16,117.0,113.0,86.04524825089672,140.36,64.08127322800408,106.87953495469883,157.21895345779123,127.87473390289598
2014-05-17,166.0,173.0,139.37659897816215,171.28,209.97363978519817,202.8453924513253,217.82706081380826,176.1612199306568
2014-05-18,131.0,142.0,147.65417854587608,143.78,128.5305548720191,123.55472996707442,128.18071016452168,139.87162957013257
2014-05-19,87.0,72.0,12.574609368509385,94.23,45.1829443457263,30.914589354180265,66.03784934158512,57.61415290336483
2014-05-20,86.0,75.0,15.47230904057011,93.43,-24.720889159398254,6.869299459985271,46.090173293904456,51.66416077815819
2014-05-21,97.0,77.0,33.41714578325363,93.72,-2.4735843190995297,37.48899785843271,60.313946428949265,62.483697404067634
2014-05-22,99.0,100.0,48.46650969582021,98.04,7.841084418179527,46.98287689318103,104.71627333043955,83.74092767541993
2014-05-23,128.0,117.0,68.95281407467994,135.35,62.43508642145031,93.07772759380458,137.34550543650485,113.88277317039494
2014-05-24,691.0,166.0,659.9828327886036,646.03,208.32745297864443,725.6034734966388,653.766645499306,653.2598260959699
2014-05-25,563.0,131.0,663.4633078453357,610.78,126.88436806546535,643.1380779314339,573.6284991083197,615.9572689845518
2014-05-26,530.0,87.0,590.4487134293096,495.72,43.53675753917253,598.4869274283003,566.3284831413883,550.8323988568994
2014-05-27,69.0,86.0,40.50150896567803,119.73,-26.36707596595201,9.414925941858684,70.05089195949682,76.76080030839161
2014-05-28,91.0,97.0,40.47393414215489,92.77,-4.119771125653287,15.053432601986003,62.80899784796773,65.35097733004088
2014-05-29,76.0,99.0,58.22291520854611,96.55,6.1948976116257555,31.27221175643347,117.80254312125473,90.85848610993362
2014-05-30,95.0,128.0,83.34441073403363,133.96,60.78889961489655,94.224886523214,159.92275037685468,125.74238703696278
