ds,trend,weekly,yearly
2014-01-28,21699.581156245196,16.400804955985123,-3366.539374819939
2014-01-29,21690.272390196234,-804.786560332183,-3647.3698529398325
2014-01-30,21680.963624147273,426.9606946317835,-3892.0156738642386
2014-01-31,21671.65485809831,263.4081670167374,-4098.1277573077305
2014-02-01,21662.346092049353,565.5093988477876,-4264.049957147289
2014-02-02,21653.03732600039,-627.2781594662538,-4388.864958073551
2014-02-03,21643.72855995143,159.7856543478734,-4472.421144151788
2014-02-04,21634.419793902463,16.40080495630096,-4515.339691827034
2014-02-05,21625.111027853505,-804.7865603300888,-4519.001682497245
2014-02-06,21615.802261804543,426.96069462932667,-4485.515577423758
2014-02-07,21606.49349575558,263.4081670166258,-4417.665935163225
2014-02-08,21597.184729706616,565.5093988468531,-4318.844764032492
2014-02-09,21587.875963657658,-627.2781594631844,-4192.967375093792
2014-02-10,21578.567197608696,159.785654347428,-4044.3750217644947
2014-02-11,21569.258431559738,16.400804954554523,-3877.726968747869
2014-02-12,21559.949665510772,-804.7865603307256,-3697.884915829515
2014-02-13,21550.64089946181,426.9606946288792,-3509.792903466215
2014-02-14,21541.33213341285,263.408167016646,-3318.3559415549007
2014-02-15,21532.02336736389,565.5093988459186,-3128.320627439984
2014-02-16,21522.71460131493,-627.2781594651699,-2944.1609535306725
2014-02-17,21513.405835265967,159.78565434938045,-2769.9723510028884
2014-02-18,21504.097069217005,16.400804954870434,-2609.3767784721776
2014-02-19,21494.788303168043,-804.7865603313624,-2465.441350071546
2014-02-20,21485.47953711908,426.9606946314799,-2340.612615100286
2014-02-21,21476.17077107012,263.40816701641205,-2236.6681621112984
2014-02-22,21466.862005021158,565.5093988480407,-2154.6867364768477
2014-02-23,21457.553238972196,-627.2781594645613,-2095.0375456901356
2014-02-24,21448.244472923237,159.7856543520743,-2057.388895384175
2014-02-25,21438.935706874272,16.400804951990633,-2040.7357661612784
2014-02-26,21429.626940825314,-804.7865603319993,-2043.4454216701777
2014-02-27,21420.31817477635,426.9606946290232,-2063.319646362702
2014-02-28,21411.00940872739,263.4081670165546,-2097.6717606479087
2014-03-01,21401.70064267843,565.5093988471061,-2143.4161640805332
2014-03-02,21392.391876629466,-627.2781594639526,-2197.167824687332
2014-03-03,21383.083110580505,159.78565434460904,-2255.3488734564107
2014-03-04,21373.774344531543,16.400804956635557,-2314.299284369074
2014-03-05,21364.46557848258,-804.786560329905,-2370.388526668951
2014-03-06,21355.15681243362,426.9606946300997,-2420.1250696125935
2014-03-07,21345.848046384657,263.40816701657013,-2460.260700445666
2014-03-08,21336.539280335695,565.5093988474669,-2487.8867810756897
2014-03-09,21327.230514286734,-627.2781594633439,-2500.519812910861
2014-03-10,21317.921748237775,159.78565434342224,-2496.1739952459125
2014-03-11,21308.612982188813,16.400804953755767,-2473.418841272585
2014-03-12,21299.30421613985,-804.786560330542,-2431.420346239781
2014-03-13,21289.99545009089,426.96069462916716,-2369.9646722079015
2014-03-14,21280.686684041928,263.4081670165857,-2289.4638097881166
2014-03-15,21271.377917992966,565.5093988469987,-2190.94318520657
2014-03-16,21262.069151944004,-627.2781594653296,-2076.0116866535427
2014-03-17,21252.760385895042,159.7856543461161,-1946.8150729971162
2014-03-18,21243.45161984608,16.40080495407169,-1805.9741869542356
2014-03-19,21234.142853797122,-804.7865603285595,-1656.5098109813102
2014-03-20,21224.834087748157,426.9606946282345,-1501.7563660663202
2014-03-21,21215.5253216992,263.4081670164787,-1345.2669514785534
2014-03-22,21206.216555650233,565.5093988473593,-1190.7124493481447
2014-03-23,21196.907789601275,-627.2781594647208,-1041.7775658594728
2014-03-24,21187.59902355231,159.7856543488099,-902.0567472206527
2014-03-25,21178.29025750335,16.400804954387603,-774.9528920360144
2014-03-26,21168.98149145439,-804.786560331704,-663.581683380943
2014-03-27,21159.672725405428,426.9606946293111,-570.6841869849374
2014-03-28,21150.363959356466,263.40816701662135,-498.5501120902403
2014-03-29,21141.055193307504,565.5093988464247,-448.95381627757195
2014-03-30,21131.746427258542,-627.2781594642457,-423.1047641903103
2014-03-31,21122.43766120958,159.78565434762314,-421.6137335488723
2014-04-01,21113.128895160622,16.400804955836854,-444.4756121674509
2014-04-02,21103.820129111657,-804.7865603297214,-491.06915981544466
2014-04-03,21094.5113630627,426.9606946303877,-560.1736321212961
2014-04-04,21085.202597013733,263.4081670167639,-650.0016937547341
2014-04-05,21075.893830964775,565.5093988454903,-758.2475981115425
2014-04-06,21066.58506491581,-627.2781594613095,-882.1491931513727
2014-04-07,21057.27629886685,159.78565434717777,-1018.5619394738053
2014-04-08,21047.96753281789,16.400804952957,-1164.0428073038613
2014-04-09,21038.658766768927,-804.7865603303582,-1314.9416624177504
2014-04-10,21029.350000719965,426.9606946299402,-1467.4975638394744
2014-04-11,21020.041234671004,263.4081670166571,-1617.9372830924256
2014-04-12,21010.73246862204,565.5093988463173,-1762.5733184424698
2014-04-13,21001.42370257308,-627.278159463162,-1897.8987182480214
2014-04-14,20992.114936524118,159.78565434673243,-2020.676143376052
2014-04-15,20982.806170475156,16.400804950077166,-2128.0187856786906
2014-04-16,20973.497404426198,-804.7865603307717,-2217.4610117861853
2014-04-17,20964.188638377236,426.96069463053175,-2287.0169111354235
2014-04-18,20954.879872328274,263.4081670166726,-2335.2252849190186
2014-04-19,20945.571106279313,565.5093988466779,-2361.1800078208544
2014-04-20,20936.26234023035,-627.2781594625532,-2364.545115430932
2014-04-21,20926.95357418139,159.78565434942632,-2345.5544048184756
2014-04-22,20917.644808132427,16.400804951526375,-2304.995771410762
2014-04-23,20908.336042083465,-804.7865603314085,-2244.1809296360057
2014-04-24,20899.027276034503,426.9606946300842,-2164.9015657468562
2014-04-25,20889.71850998554,263.4081670166881,-2069.3733376843884
2014-04-26,20880.409743936583,565.5093988462097,-1960.1694586392823
2014-04-27,20871.100977887618,-627.2781594645389,-1840.1458694600499
2014-04-28,20861.79221183866,159.78565434510026,-1712.3602130949405
2014-04-29,20852.483445789694,16.40080495184232,-1579.9869666328204
2014-04-30,20843.174679740736,-804.7865603320453,-1446.2311598231938
2014-05-01,20833.865913691774,426.9606946311607,-1314.243111984973
2014-05-02,20824.557147642812,263.40816701683076,-1187.0365526319092
2014-05-03,20815.24838159385,565.5093988483319,-1067.4123577152868
2014-05-04,20805.93961554489,-627.2781594639303,-957.8899377903546
2014-05-05,20796.630849495927,159.78565434779412,-860.6480630116802
2014-05-06,20787.322083446965,16.400804952158296,-777.4766106117274
2014-05-07,20778.013317398007,-804.7865603326821,-709.7403826980835
2014-05-08,20768.70455134904,426.960694628704,-658.3557760442106
2014-05-09,20759.395785300083,263.4081670165968,-623.7807020714544
2014-05-10,20750.087019251117,565.5093988461022,-606.0177657518401
2014-05-11,20740.77825320216,-627.2781594633217,-604.6303281553899
2014-05-12,20731.469487153197,159.78565434734875,-618.7707099398878
2014-05-13,20722.160721104236,16.400804954740796,-647.219452701623
2014-05-14,20712.85195505527,-804.7865603305879,-688.4342515086703
2014-05-15,20703.543189006312,426.9606946297806,-740.6069133818157
2014-05-16,20694.23442295735,263.40816701673947,-801.7264901434576
2014-05-17,20684.92565690839,565.5093988464628,-869.646585180273
2014-05-18,20675.616890859426,-627.2781594627129,-942.1547460202139
2014-05-19,20666.308124810465,159.7856543493012,-1017.0418299119577
2014-05-20,20656.999358761503,16.40080495505674,-1092.1692678241143
