ds,trend,weekly,yearly
2014-01-28,122.90472529407197,-28.60114072053575,79.59559996259509
2014-01-29,122.8225086180744,-23.27696445529959,81.36571883206564
2014-01-30,122.74029194207682,-25.19054207813855,83.29212747409306
2014-01-31,122.65807526607925,-2.069756244912445,85.32174171929029
2014-02-01,122.5758585900817,59.10736287927293,87.40165326218694
2014-02-02,122.49364191408415,-1.7430385538076367,89.48017685290118
2014-02-03,122.41142523808658,21.774079173639095,91.50777179079599
2014-02-04,122.32920856208901,-28.6011407205176,93.43782260477425
2014-02-05,122.24699188609144,-23.27696445515152,95.2272694507942
2014-02-06,122.16477521009388,-25.190542078301768,96.83708443160234
2014-02-07,122.08255853409634,-2.0697562450550038,98.23259555661586
2014-02-08,122.00034185809876,59.107362879294946,99.38366522956092
2014-02-09,121.91812518210119,-1.7430385538441941,100.26473481462574
2014-02-10,121.83590850610362,21.77407917361421,100.85475084249131
2014-02-11,121.75369183010606,-28.601140720596632,101.13699165749148
2014-02-12,121.6714751541085,-23.276964455200815,101.09881568456333
2014-02-13,121.58925847811093,-25.190542078416186,100.7313539502291
2014-02-14,121.50704180211336,-2.0697562450026012,100.02916999799318
2014-02-15,121.42482512611579,59.107362879316966,98.98990990173004
2014-02-16,121.34260845011825,-1.7430385537984836,97.61396373868368
2014-02-17,121.26039177412069,21.77407917368129,95.9041577066581
2014-02-18,121.17817509812312,-28.60114072057849,93.86549315527718
2014-02-19,121.09595842212555,-23.276964455250113,91.50494527184833
2014-02-20,121.01374174612798,-25.190542078188425,88.83133016096858
2014-02-21,120.93152507013043,-2.0697562452364577,85.85524474319001
2014-02-22,120.84930839413286,59.107362879245954,82.5890794396766
2014-02-23,120.7670917181353,-1.7430385538217117,79.04709918172205
2014-02-24,120.68487504213773,21.774079173719226,75.24558405636789
2014-02-25,120.60265836614016,-28.601140720686857,71.20301703863414
2014-02-26,120.5204416901426,-23.276964455299403,66.940302917546
2014-02-27,120.43822501414503,-25.190542078351648,62.480999832010745
2014-02-28,120.35600833814749,-2.0697562450927505,57.85154290396513
2014-03-01,120.27379166214992,59.10736287926797,53.081438376068405
2014-03-02,120.19157498615236,-1.7430385538449398,48.20340648430882
2014-03-03,120.1093583101548,21.774079173597844,43.25345204594406
2014-03-04,120.02714163415722,-28.60114072051286,38.2708434126679
2014-03-05,119.94492495815966,-23.276964455151326,33.29798298634112
2014-03-06,119.8627082821621,-25.190542078294982,28.380155846808986
2014-03-07,119.78049160616455,-2.069756245092179,23.56514709915742
2014-03-08,119.69827493016697,59.10736287920316,18.90272317978445
2014-03-09,119.61605825416942,-1.7430385538681632,14.443977421055232
2014-03-10,119.53384157817185,21.774079173602118,10.240545490610922
2014-03-11,119.45162490217427,-28.601140720621224,6.343701718038128
2014-03-12,119.36940822617673,-23.276964455200623,2.8033526090004997
2014-03-13,119.28719155017916,-25.190542078287116,-0.33305116144811303
2014-03-14,119.2049748741816,-2.069756245091609,-3.0216584694760398
2014-03-15,119.12275819818403,59.1073628793058,-5.223387503157101
2014-03-16,119.04054152218646,-1.7430385538224618,-6.905088822700491
2014-03-17,118.9583248461889,21.774079173640047,-8.040666844247951
2014-03-18,118.87610817019133,-28.601140720603084,-8.612123771520118
2014-03-19,118.79389149419379,-23.276964455084762,-8.610490007353112
2014-03-20,118.71167481819622,-25.190542078279247,-8.036606233805067
2014-03-21,118.62945814219864,-2.0697562451823353,-6.901724657412452
2014-03-22,118.54724146620107,59.10736287924099,-5.227900344798998
2014-03-23,118.46502479020351,-1.7430385538456854,-3.0481480544472017
2014-03-24,118.38280811420597,21.774079173677976,-0.40634540098004207
2014-03-25,118.3005914382084,-28.601140720584937,2.6431305651307264
2014-03-26,118.21837476221083,-23.276964455267,6.036039380042554
2014-03-27,118.13615808621326,-25.190542078222578,9.699184442594017
2014-03-28,118.0539414102157,-2.0697562450386324,13.551582567925648
2014-03-29,117.97172473421814,59.10736287926301,17.505879171489234
2014-03-30,117.88950805822057,-1.7430385538133086,21.469984947851895
2014-03-31,117.807291382223,21.77407917368224,25.348902825143764
2014-04-01,117.72507470622543,-28.60114072053745,29.04670751720513
2014-04-02,117.64285803022788,-23.276964455151138,32.468634365575646
2014-04-03,117.56064135423033,-25.19054207816591,35.52322954618492
2014-04-04,117.47842467823276,-2.069756244894928,38.12451027212058
2014-04-05,117.39620800223518,59.10736287928504,40.19408148182672
2014-04-06,117.31399132623761,-1.7430385537942523,41.66315475664479
2014-04-07,117.23177465024007,21.774079173657356,42.47441591798012
2014-04-08,117.14955797424251,-28.601140720645823,42.58368992916764
2014-04-09,117.06734129824494,-23.27696445520043,41.961355344315535
2014-04-10,116.98512462224737,-25.190542078280327,40.59346553905881
2014-04-11,116.9029079462498,-2.069756244985649,38.482540219613554
2014-04-12,116.82069127025224,59.10736287930085,35.64799809247914
2014-04-13,116.7384745942547,-1.7430385538041557,32.126209908767635
2014-04-14,116.65625791825713,21.774079173632472,27.970160167647947
2014-04-15,116.57404124225955,-28.6011407207542,23.248715340922075
2014-04-16,116.49182456626198,-23.276964455185297,18.045506315900287
2014-04-17,116.40960789026443,-25.190542078101377,12.457442587640442
2014-04-18,116.32739121426687,-2.069756244985082,6.592885300427868
2014-04-19,116.2451745382693,59.10736287923604,0.5695152812327068
2014-04-20,116.16295786227172,-1.7430385538273838,-5.488059521586776
2014-04-21,116.08074118627415,21.774079173670412,-11.450905516332476
2014-04-22,115.99852451027661,-28.60114072070671,-17.188516129500375
2014-04-23,115.91630783427905,-23.276964455234594,-22.571653250065197
2014-04-24,115.83409115828148,-25.190542078215795,-27.475211912735436
2014-04-25,115.75187448228391,-2.06975624498451,-31.78104116090421
2014-04-26,115.66965780628634,59.10736287933868,-35.380654198128966
2014-04-27,115.5874411302888,-1.7430385537816824,-38.17776279973811
2014-04-28,115.50522445429124,21.774079173611852,-40.09057448343935
2014-04-29,115.42300777829367,-28.601140720688566,-41.05379604906801
2014-04-30,115.3407911022961,-23.276964455283892,-41.02029367379104
2014-05-01,115.25857442629852,-25.190542078159122,-39.96236762866662
2014-05-02,115.17635775030097,-2.0697562448408027,-37.87260866995262
2014-05-03,115.0941410743034,59.10736287926767,-34.76431302638363
2014-05-04,115.01192439830585,-1.7430385538048967,-30.6714434015353
2014-05-05,114.92970772230828,21.77407917364978,-25.648134269123506
2014-05-06,114.84749104631071,-28.601140720670422,-19.76775067945728
2014-05-07,114.76527437031315,-23.276964455333186,-13.121520536234332
2014-05-08,114.68305769431558,-25.19054207832234,-5.816770566007343
2014-05-09,114.60084101831804,-2.069756245074662,2.0251942750515033
2014-05-10,114.51862434232046,59.10736287937652,10.271519678096947
2014-05-11,114.4364076663229,-1.7430385538281339,18.780483533806727
2014-05-12,114.35419099032535,21.774079173624905,27.40436861476224
2014-05-13,114.27197431432778,-28.60114072059359,35.992460449547124
2014-05-14,114.1897576383302,-23.276964455185105,44.39410170632782
2014-05-15,114.10754096233264,-25.190542078265675,52.46173337625428
2014-05-16,114.02532428633509,-2.069756244930957,60.053853754875966
2014-05-17,113.94310761033752,59.10736287931171,67.03782863356692
2014-05-18,113.86089093433996,-1.7430385538513438,73.29249016436765
2014-05-19,113.77867425834239,21.774079173691984,78.71046743248553
2014-05-20,113.69645758234482,-28.601140720575444,83.20019870889598
2014-05-21,113.61424090634726,-23.276964455399565,86.68758346991153
2014-05-22,113.53202423034969,-25.19054207820901,89.11724134224681
2014-05-23,113.44980755435215,-2.0697562449303875,90.45335491889665
2014-05-24,113.36759087835458,59.10736287924069,90.6800836310925
2014-05-25,113.285374202357,-1.7430385538056514,89.80154628722443
2014-05-26,113.20315752635945,21.77407917366709,87.84138022769623
2014-05-27,113.12094085036188,-28.60114072068382,84.84189502915385
2014-05-28,113.03872417436433,-23.2769644552837,80.86284806788777
2014-05-29,112.95650749836676,-25.190542078152344,75.9798777862513
2014-05-30,112.87429082236919,-2.0697562451124085,70.28263798661554
2014-05-31,112.79207414637162,59.107362879262716,63.87268272885436
2014-06-01,112.70985747037406,-1.7430385538422044,56.861156283898126
2014-06-02,112.6276407943765,21.77407917364221,49.366345996054115
2014-06-03,112.54542411837893,-28.601140720539153,41.51115776676932
2014-06-04,112.46320744238136,-23.276964455135623,33.42057417330213
2014-06-05,112.38099076638379,-25.190542078315563,25.219154000917985
2014-06-06,112.29877409038625,-2.0697562451118388,17.028629258806653
2014-06-07,112.21655741438869,59.1073628791979,8.965651675292227
2014-06-08,112.13434073839112,-1.743038553852103,1.1397353623602364
2014-06-09,112.05212406239355,21.774079173612805,-6.34856402448015
2014-06-10,111.96990738639597,-28.601140720618186,-13.409200531634646
2014-06-11,111.88769071039843,-23.27696445518492,-19.963894332265014
2014-06-12,111.80547403440087,-25.190542078087805,-25.947076395382517
2014-06-13,111.7232573584033,-2.0697562451112654,-31.30651293444043
2014-06-14,111.64104068240573,59.10736287930675,-36.00360958559368
