sample,lucro
1092,-22155
1093,-70280
1094,27650
1095,9310
1096,23240
1097,4935
1098,7525
1099,-36680
1100,-31045
1101,-39795
1102,-19425
1103,-16380
1104,-36260
1105,-63035
1106,-41475
1107,13825
1108,32340
1109,-59745
1110,15260
1111,-9905
1112,-54985
1113,-18970
1114,-7350
1115,-58730
1116,-48475
1117,-50190
1118,34755
1119,-48020
1120,-29645
1121,980
1122,-12180
1123,23415
1124,-57120
1125,-27300
1126,-1610
1127,3220
1128,32515
1129,-52115
1130,-14455
1131,5845
1132,-1470
1133,-79030
1134,20370
1135,-21105
1136,19530
1137,-62615
1138,-108570
1139,-93450
1140,-43400
1141,13930
1142,8015
1143,3605
1144,-68495
1145,9555
1146,-8190
1147,-49910
1148,55335
1149,-17150
1150,-2695
1151,10990
1152,-84455
1153,11725
1154,-43190
1155,-8610
1156,3010
1157,-1190
1158,-33740
1159,-40845
1160,-34125
1161,-23520
1162,-48825
1163,15645
1164,-14700
1165,-8190
1166,-26810
1167,-5110
1168,2450
1169,41930
1170,-43365
1171,-38570
1172,-22260
1173,29925
1174,8050
1175,5530
1176,-12810
1177,4340
1178,-44415
1179,-36120
1180,-63000
1181,-21140
1182,-6965
1183,-20930
1184,9625
1185,26915
1186,-69685
1187,-28770
1188,-41440
1189,1295
1190,-52780
1191,-12180
1192,-11165
1193,-35280
1194,-910
1195,9275
1196,-25655
1197,-23765
1198,-54985
1199,33565
1200,35560
1201,-38430
1202,-54845
1203,7560
1204,-35945
1205,17640
1206,33950
1207,-57365
1208,-13825
1209,8470
1210,-30380
1211,-3395
1212,-85225
1213,-29085
1214,-69195
1215,47110
1216,25655
1217,-51940
1218,16345
1219,-25060
1220,23660
1221,-39550
1222,15645
1223,-30625
1224,-83370
1225,-18655
1226,-68005
1227,-40740
1228,-21105
1229,-56945
1230,-17220
1231,7735
1232,-30345
1233,-17185
1234,20125
1235,-27965
1236,-82845
1237,33320
1238,-29680
1239,25410
1240,-23310
1241,6720
1242,14525
1243,-35490
1244,-79205
1245,-35140
1246,-26810
1247,-82145
1248,-89390
1249,-35980
1250,45255
1251,2765
1252,-32410
1253,-8155
1254,-11900
1255,16730
1256,-76160
1257,-41370
1258,4760
1259,4795
1260,-5530
1261,-57295
1262,-74235
1263,-33390
1264,12565
1265,-25375
1266,-13720
1267,-26950
1268,-18550
1269,-25095
1270,-58345
1271,-35525
1272,-11060
1273,-17185
1274,5320
1275,-34475
1276,-38395
1277,-23730
1278,-29015
1279,-44870
1280,-32550
1281,-73325
1282,-20825
1283,7560
1284,-69265
1285,-1995
1286,-28350
1287,-8645
1288,12985
1289,32025
1290,-28630
1291,-68985
1292,-52780
1293,-35490
1294,-57120
1295,34895
1296,-28630
1297,-26495
1298,10115
1299,-25900
1300,-5530
1301,-29260
1302,2485
1303,-51940
1304,-840
1305,15540
1306,-38535
1307,27720
1308,-26320
1309,-36260
1310,-53900
1311,-25060
1312,15330
1313,-8715
1314,38850
1315,-39095
1316,-24640
1317,14980
1318,13055
1319,-21665
1320,3045
1321,-74305
1322,9450
1323,4935
1324,-32375
1325,-46655
1326,-27265
1327,27650
1328,-70
1329,-1610
1330,-24745
1331,-7490
1332,-31325
1333,-48580
1334,-8260
1335,21000
1336,26810
1337,-63350
1338,3640
1339,-56035
1340,-15785
1341,-49315
1342,39655
1343,-82950
1344,14105
1345,-37065
1346,-20300
1347,-10150
1348,-58870
1349,6720
1350,-23030
1351,-31430
1352,-51275
1353,12285
1354,-46620
1355,-2940
1356,-24395
1357,-28140
1358,35525
1359,-40775
1360,-63070
1361,-25970
1362,-18865
1363,-50680
1364,-19145
1365,805
1366,-12985
1367,-62930
1368,-5005
1369,-6265
1370,34160
1371,10045
1372,-64085
1373,46410
1374,315
1375,12670
1376,-77245
1377,-19985
1378,18655
1379,595
1380,19740
1381,-50050
1382,-10815
1383,-3045
1384,16730
1385,-14560
1386,26565
1387,-50960
1388,-65310
1389,-30205
1390,700
1391,-80780
1392,23975
1393,-14875
1394,-47810
1395,-54425
1396,-23415
1397,-59815
1398,-8120
1399,-41230
1400,-80430
1401,-63245
1402,16660
1403,-64085
1404,-44030
1405,-42385
1406,-52605
1407,-58380
1408,-51485
1409,6720
1410,-14945
1411,-29645
1412,22365
1413,-25515
1414,-33915
1415,-86905
1416,-7980
1417,-39655
1418,64610
1419,50995
1420,-17465
1421,-9030
1422,-12425
1423,18270
1424,46480
1425,16730
1426,-65625
1427,-79940
1428,-26565
1429,4620
1430,40950
1431,56770
1432,-26775
1433,-58135
1434,-21560
1435,-90930
1436,7875
1437,-22680
1438,-12320
1439,-17325
1440,15610
1441,-15470
1442,-25585
1443,3710
1444,23940
1445,-58240
1446,3500
1447,-1785
1448,-6230
1449,-15995
1450,-53480
1451,-81760
1452,-64750
1453,10675
1454,-13195
1455,25655
1456,-69790
1457,-23520
1458,-64505
1459,-29260
1460,-8120
1461,-9415
1462,-30730
1463,2205
1464,-560
1465,20790
1466,-22330
1467,15190
1468,-54775
1469,19740
1470,-21280
1471,-46235
1472,-31080
1473,-43680
1474,-6930
