lucro,staff,desconto_medio,pr_Sun,hr_x_Sun,hr_j_Sun,pr_Mon,hr_x_Mon,hr_j_Mon,pr_Tue,hr_x_Tue,hr_j_Tue,pr_Wed,hr_x_Wed,hr_j_Wed,pr_Thu,hr_x_Thu,hr_j_Thu,pr_Fri,hr_x_Fri,hr_j_Fri,pr_Sat,hr_x_Sat,hr_j_Sat
3621.0,96.0,1.78,0.0532,0,0,0.0001,14,6,0.0,15,0,0.0,15,10,0.0707,9,12,0.0001,15,0,0.0004,0,0
3575.0,95.0,1.77,0.0528,0,0,0.0,13,8,0.0,12,0,0.0,15,10,0.0707,9,0,0.0001,15,13,0.0004,0,0
3532.0,94.0,1.77,0.0528,0,0,0.0001,13,8,0.0,12,0,0.0,15,9,0.0707,9,0,0.0,15,13,0.0004,0,0
3532.0,94.0,1.78,0.0533,0,0,0.0001,13,8,0.0,12,0,0.0,15,9,0.0707,9,0,0.0001,15,13,0.0004,0,0
3398.0,91.0,1.78,0.0528,0,1,0.0001,13,8,0.0,15,0,0.0,15,1,0.0707,9,0,0.0,15,13,0.0006,1,0
3398.0,91.0,1.78,0.0528,0,1,0.0001,13,8,0.0,15,0,0.0,15,1,0.0707,9,0,0.0,15,13,0.0006,1,0
3291.0,88.0,1.78,0.0534,0,0,0.0001,14,6,0.0,15,0,0.0,15,0,0.0707,9,0,0.0,14,15,0.0004,0,0
3291.0,88.0,1.78,0.0534,0,0,0.0001,14,6,0.0,15,0,0.0,15,0,0.0707,9,0,0.0,14,15,0.0004,0,0
3175.0,86.0,1.78,0.0532,0,0,0.0001,13,9,0.0,13,0,0.0,15,9,0.0707,9,1,0.0,15,2,0.0003,0,0
3124.0,84.0,1.78,0.0534,0,0,0.0001,14,6,0.0,15,0,0.0,15,10,0.0707,9,0,0.0001,15,0,0.0004,0,0
3029.0,82.0,1.77,0.0528,0,0,0.0001,13,7,0.0,15,0,0.0,15,9,0.0708,9,0,0.0,14,0,0.0005,0,0
2942.0,80.0,1.78,0.0534,0,1,0.0001,14,0,0.0,15,0,0.0,15,9,0.0707,9,1,0.0,15,1,0.0004,0,0
2868.0,78.0,1.76,0.0518,0,0,0.0001,14,0,0.0,15,0,0.0,15,10,0.0708,9,0,0.0,15,0,0.0004,0,0
2792.0,77.0,1.78,0.0531,0,0,0.0001,13,6,0.0,12,0,0.0,15,10,0.0708,9,0,0.0,12,0,0.0004,0,0
2716.0,75.0,1.76,0.0518,0,0,0.0001,14,6,0.0,15,0,0.0,15,10,0.0708,0,0,0.0,15,0,0.0004,0,0
2650.0,73.0,1.79,0.0539,0,0,0.0001,14,6,0.0,15,0,0.0,15,0,0.0707,9,0,0.0,14,0,0.0005,0,0
2650.0,73.0,1.79,0.0539,0,0,0.0001,14,6,0.0,15,0,0.0,15,0,0.0707,9,0,0.0,14,0,0.0005,0,0
2503.0,70.0,1.76,0.0518,0,0,0.0001,14,0,0.0,15,1,0.0,15,10,0.0708,0,0,0.0,15,0,0.0004,0,0
2460.0,69.0,1.76,0.0518,0,0,0.0001,14,0,0.0,15,0,0.0,15,10,0.0708,0,0,0.0,15,0,0.0004,0,0
2387.0,67.0,1.78,0.0531,0,0,0.0001,14,0,0.0,13,0,0.0,15,0,0.0707,9,1,0.0001,15,0,0.0005,0,0
2387.0,67.0,1.78,0.0531,0,0,0.0001,14,0,0.0,13,0,0.0,15,0,0.0707,9,1,0.0001,15,0,0.0005,0,0
2229.0,64.0,1.78,0.0532,0,0,0.0001,12,8,0.0,15,1,0.0,14,0,0.0708,0,0,0.0,14,0,0.0005,0,0
2185.0,63.0,1.78,0.0532,0,0,0.0001,12,8,0.0,15,0,0.0,14,0,0.0708,0,0,0.0001,14,0,0.0005,0,0
2069.0,60.0,1.78,0.0531,0,0,0.0001,14,0,0.0,15,0,0.0,14,0,0.0708,0,2,0.0,15,0,0.0004,0,0
1920.0,57.0,1.78,0.0532,0,1,0.0001,12,0,0.0,15,1,0.0,14,0,0.0708,0,0,0.0,14,0,0.0005,0,0
1780.0,55.0,1.78,0.0531,0,0,0.0001,14,0,0.0,11,0,0.0,14,0,0.0708,0,0,0.0,2,14,0.0005,0,0
1780.0,55.0,1.78,0.0531,0,0,0.0001,14,0,0.0,11,0,0.0,14,0,0.0708,0,0,0.0,2,14,0.0005,0,0
1655.0,52.0,1.78,0.0531,0,0,0.0001,13,0,0.0,13,0,0.0,14,10,0.0708,0,0,0.0,2,0,0.0005,0,0
1587.0,51.0,2.31,0.0894,0,2,0.0012,14,6,0.0,13,0,0.0,1,0,0.0708,0,0,0.0003,15,0,0.0,0,0
1497.0,48.0,1.78,0.0531,0,0,0.0001,14,0,0.0,15,1,0.0,14,0,0.0708,0,2,0.0,2,0,0.0004,0,0
1454.0,47.0,1.78,0.0531,0,0,0.0001,14,0,0.0,15,0,0.0,14,0,0.0708,0,2,0.0,2,0,0.0004,0,0
1274.0,43.0,1.78,0.0531,0,0,0.0001,14,0,0.0,11,0,0.0,15,0,0.0707,1,0,0.0,2,0,0.0004,0,0
1226.0,42.0,1.77,0.0528,0,0,0.0001,14,0,0.0,11,0,0.0,15,0,0.0707,1,0,0.0,1,0,0.0004,0,0
1086.0,39.0,1.78,0.0529,0,0,0.0001,13,0,0.0,12,0,0.0,0,0,0.0707,0,0,0.0,14,0,0.0005,0,0
992.0,38.0,1.78,0.0531,0,0,0.0001,13,0,0.0,13,0,0.0,0,10,0.0708,0,0,0.0,2,0,0.0005,0,0
886.0,35.0,1.78,0.0531,0,0,0.0001,2,0,0.0,15,0,0.0,14,0,0.0707,0,2,0.0,2,0,0.0004,0,0
838.0,34.0,1.77,0.0528,0,0,0.0001,2,0,0.0,15,0,0.0,14,0,0.0708,0,2,0.0,1,0,0.0004,0,0
752.0,32.0,1.77,0.0528,0,0,0.0001,4,0,0.0,11,0,0.0,15,0,0.0707,1,0,0.0,1,0,0.0005,0,0
752.0,32.0,1.77,0.0528,0,0,0.0001,4,0,0.0,11,0,0.0,15,0,0.0707,1,0,0.0,1,0,0.0005,0,0
656.0,30.0,1.78,0.053,0,0,0.0001,13,0,0.0,10,0,0.0,2,0,0.0708,2,0,0.0,3,0,0.0005,0,0
608.0,29.0,1.82,0.0533,0,0,0.0001,14,0,0.0,0,0,0.0,0,0,0.0708,0,0,0.0024,15,0,0.0009,0,0
451.0,26.0,1.78,0.0528,0,0,0.0001,2,0,0.0,1,0,0.0,1,0,0.0708,9,0,0.0,13,0,0.0009,0,0
451.0,26.0,1.78,0.0528,0,0,0.0001,2,0,0.0,1,0,0.0,1,0,0.0708,9,0,0.0,13,0,0.0009,0,0
325.0,23.0,1.96,0.0655,0,0,0.0001,2,0,0.0,1,0,0.0,15,0,0.0708,2,0,0.0,3,0,0.0005,0,0
192.0,21.0,1.83,0.0539,0,0,0.0001,0,5,0.0,0,0,0.0,0,0,0.0708,0,0,0.0024,15,0,0.0009,0,1
136.0,19.0,1.78,0.053,0,0,0.0001,2,0,0.0,10,0,0.0,2,0,0.0708,2,0,0.0,3,0,0.0005,0,0
40.0,17.0,1.96,0.0655,0,0,0.0001,2,0,0.0,1,0,0.0,0,1,0.0708,0,0,0.0001,13,0,0.0005,0,0
-3.0,16.0,1.82,0.0533,0,0,0.0,14,0,0.0,0,0,0.0,0,0,0.0708,0,0,0.0024,2,0,0.0009,0,0
-97.0,14.0,1.82,0.0533,0,0,0.0001,14,0,0.0,0,0,0.0,0,0,0.0708,0,0,0.0024,0,0,0.0009,0,0
-97.0,14.0,1.82,0.0533,0,0,0.0001,14,0,0.0,0,0,0.0,0,0,0.0708,0,0,0.0024,0,0,0.0009,0,0
-290.0,10.0,1.95,0.0654,0,0,0.0001,2,0,0.0,1,0,0.0,2,0,0.0708,2,0,0.0,3,0,0.0005,0,0
-290.0,10.0,1.95,0.0654,0,0,0.0001,2,0,0.0,1,0,0.0,2,0,0.0708,2,0,0.0,3,0,0.0005,0,0
-376.0,9.0,1.82,0.0533,0,0,0.0001,0,9,0.0,0,0,0.0,0,0,0.0708,0,0,0.0024,0,0,0.0009,0,0
-385.0,8.0,1.77,0.0527,0,0,0.0001,2,0,0.0,1,0,0.0,0,0,0.0708,2,0,0.0001,3,0,0.0005,0,0
-504.0,6.0,1.82,0.0533,0,0,0.0001,0,6,0.0,0,0,0.0,0,0,0.0708,0,0,0.0024,0,0,0.0009,0,0
-576.0,4.0,1.79,0.054,0,0,0.0001,1,0,0.0,1,0,0.0,0,1,0.0708,0,0,0.0001,1,0,0.0005,0,0
-576.0,4.0,1.79,0.054,0,0,0.0001,1,0,0.0,1,0,0.0,0,1,0.0708,0,0,0.0001,1,0,0.0005,0,0
-717.0,1.0,1.82,0.0533,0,0,0.0001,0,0,0.0,0,0,0.0,0,1,0.0708,0,0,0.0024,0,0,0.0009,0,0
-760.0,0.0,1.82,0.0533,0,0,0.0001,0,0,0.0,0,0,0.0,0,0,0.0708,0,0,0.0024,0,0,0.0009,0,0
-760.0,0.0,2.23,0.0533,0,0,0.0001,0,0,0.0,0,0,0.0283,0,0,0.0708,0,0,0.0024,0,0,0.0009,0,0
