lucro,staff,desconto_medio,pr_Sun,hr_x_Sun,hr_j_Sun,pr_Mon,hr_x_Mon,hr_j_Mon,pr_Tue,hr_x_Tue,hr_j_Tue,pr_Wed,hr_x_Wed,hr_j_Wed,pr_Thu,hr_x_Thu,hr_j_Thu,pr_Fri,hr_x_Fri,hr_j_Fri,pr_Sat,hr_x_Sat,hr_j_Sat
2342.0,60.0,3.64,0.0151,2,0,0.0149,10,0,0.0149,11,0,0.0874,12,0,0.0873,11,0,0.0149,14,0,0.0204,0,0
2342.0,60.0,3.64,0.0151,2,0,0.0149,10,0,0.0149,11,0,0.0874,12,0,0.0873,11,0,0.0149,14,0,0.0204,0,0
2269.0,58.0,3.6700000000000004,0.0158,0,0,0.0149,10,0,0.0149,11,0,0.0874,11,0,0.0871,11,0,0.015,15,0,0.0222,0,0
2269.0,58.0,3.66,0.0148,0,0,0.0149,10,0,0.0149,11,0,0.0874,11,0,0.0871,11,0,0.015,15,0,0.0222,0,0
2212.0,57.0,3.62,0.0148,0,0,0.0149,10,0,0.0149,11,0,0.0874,12,0,0.0871,11,0,0.015,13,0,0.0193,0,0
2169.0,56.0,3.62,0.0148,0,0,0.0149,10,0,0.0149,11,0,0.0874,9,0,0.0871,11,0,0.015,15,0,0.0193,0,0
2064.0,54.0,3.7800000000000002,0.0148,0,0,0.0149,10,0,0.015,11,0,0.0874,9,0,0.0871,11,0,0.0149,13,0,0.0309,0,0
2003.0,53.0,3.73,0.0148,0,0,0.0149,10,0,0.0149,11,0,0.0874,9,0,0.0951,10,0,0.0149,13,0,0.0193,0,0
2003.0,53.0,3.73,0.0148,0,0,0.0149,10,0,0.0149,11,0,0.0874,9,0,0.0951,10,0,0.0149,13,0,0.0193,0,0
1920.0,51.0,3.7900000000000005,0.0149,0,0,0.0149,10,0,0.015,11,0,0.0873,4,0,0.0874,11,0,0.015,15,0,0.0309,0,0
1920.0,51.0,3.7900000000000005,0.0149,0,0,0.0149,10,0,0.015,11,0,0.0873,4,0,0.0873,11,0,0.015,15,0,0.0309,0,0
1869.0,50.0,3.61,0.0148,0,0,0.0149,10,0,0.0149,11,0,0.0874,12,0,0.0871,2,0,0.015,15,0,0.0189,0,0
1810.0,49.0,3.6799999999999997,0.0183,0,0,0.015,9,0,0.0149,10,0,0.0874,6,0,0.0875,10,0,0.015,14,0,0.0193,0,0
1810.0,49.0,3.7699999999999996,0.0248,0,0,0.015,9,0,0.0149,10,0,0.0874,6,0,0.0875,10,0,0.015,14,0,0.0193,0,0
1720.0,47.0,3.51,0.0065,0,0,0.0149,10,0,0.0149,11,0,0.0873,0,0,0.0871,11,0,0.015,15,0,0.0197,0,0
1720.0,47.0,3.63,0.0148,0,0,0.0149,10,0,0.0149,11,0,0.0873,0,0,0.0871,11,0,0.015,15,0,0.0197,0,0
1644.0,46.0,3.62,0.0148,0,0,0.0149,10,0,0.0149,11,0,0.0874,9,0,0.0871,0,0,0.015,15,0,0.0193,0,1
1591.0,45.0,3.62,0.0148,0,0,0.0149,10,0,0.0149,10,0,0.0874,9,0,0.0871,0,0,0.015,15,0,0.0193,0,1
1520.0,43.0,3.64,0.0148,0,0,0.0149,10,0,0.0149,11,0,0.0874,6,0,0.0871,1,0,0.0149,15,0,0.0211,0,0
1433.0,42.0,3.62,0.0148,0,0,0.0149,10,0,0.0149,7,0,0.0874,9,0,0.0871,0,0,0.015,15,0,0.0193,0,1
1371.0,40.0,3.7900000000000005,0.0148,0,0,0.0149,10,0,0.0149,11,0,0.0874,4,0,0.0873,0,0,0.015,15,0,0.0309,0,0
1311.0,39.0,3.6799999999999997,0.0183,0,0,0.015,9,0,0.0149,10,0,0.0874,6,0,0.0875,0,0,0.015,14,0,0.0193,0,0
1261.0,38.0,3.6799999999999997,0.0183,0,0,0.015,9,0,0.0149,10,0,0.0874,5,0,0.0875,0,0,0.015,14,0,0.0193,0,0
1200.0,37.0,3.62,0.0148,0,0,0.0149,3,0,0.0149,11,0,0.0874,6,0,0.0871,2,0,0.0149,15,0,0.0193,0,0
1117.0,35.0,3.81,0.0148,0,0,0.0149,10,0,0.015,11,0,0.0874,0,0,0.0875,0,0,0.0155,14,0,0.0314,0,0
1117.0,35.0,3.81,0.0148,0,0,0.0149,10,0,0.015,11,0,0.0874,0,0,0.0875,0,0,0.0155,14,0,0.0314,0,0
1013.0,33.0,3.7900000000000005,0.0149,0,0,0.0149,10,0,0.0149,11,0,0.0874,0,0,0.0873,0,0,0.015,12,0,0.0312,0,0
1013.0,33.0,3.7800000000000002,0.0149,0,0,0.0149,10,0,0.0149,11,0,0.0874,0,0,0.0873,0,0,0.015,12,0,0.03,0,0
960.0,32.0,3.5999999999999996,0.0151,0,0,0.0149,7,0,0.015,11,0,0.0874,0,0,0.0871,0,0,0.0149,14,0,0.0177,0,0
