Feature,Importance
TouristEvent,0.5367431608865049
customers_lag_7,0.11766770538578529
Pct_On_Sale,0.08101479969524812
day_of_week,0.07804126276570232
days_to_next_holiday,0.06716303510262299
sales_roll_mean_7,0.06083467257258136
sales_lag_7,0.05658241773493221
is_holiday,0.001952945856622878
