ds,trend,weekly,yearly
2014-01-28,278.3242523370167,-57.42175734583698,74.19076924851538
2014-01-29,278.40869820592553,-5.226076007421048,72.3186984813496
2014-01-30,278.4931440748345,-18.450889315119536,70.49751002430015
2014-01-31,278.5775899437434,18.353801230474843,68.71508035261762
2014-02-01,278.6620358126523,147.83375064243367,66.96238469121049
2014-02-02,278.7464816815612,-73.7744741418099,65.23362429513232
2014-02-03,278.8309275504701,-11.314355062172982,63.52617631613868
2014-02-04,278.915373419379,-57.421757345726164,61.84037515027363
2014-02-05,278.9998192882879,-5.226076007037673,60.179140434149524
2014-02-06,279.0842651571968,-18.450889315510498,58.54747250562013
2014-02-07,279.1687110261057,18.353801230113717,56.951840980706535
2014-02-08,279.2531568950146,147.83375064244308,55.39949596467284
2014-02-09,279.33760276392354,-73.77447414190416,53.897734184927124
2014-02-10,279.42204863283246,-11.314355062202798,52.45315391722102
2014-02-11,279.5064945017414,-57.42175734604994,51.07093292496924
2014-02-12,279.59094037065023,-5.226076007163497,49.754162734657655
2014-02-13,279.67538623955915,-18.45088931581988,48.50327046088375
2014-02-14,279.75983210846806,18.353801230257123,47.31555614362386
2014-02-15,279.844277977377,147.8337506424525,46.18486927906522
2014-02-16,279.9287238462859,-73.77447414174769,45.1014430559738
2014-02-17,280.0131697151948,-11.314355062080008,44.05189892712148
2014-02-18,280.09761558410366,-57.42175734593912,43.01942774634312
2014-02-19,280.1820614530126,-5.2260760072893255,41.98414700266608
2014-02-20,280.2665073219215,-18.450889315251413,40.923626908872066
2014-02-21,280.3509531908304,18.35380122969083,39.8135714842847
2014-02-22,280.4353990597393,147.83375064236117,38.628634535204895
2014-02-23,280.51984492864824,-73.77447414183557,37.34334479884587
2014-02-24,280.60429079755716,-11.314355061920908,35.93310967334905
2014-02-25,280.688736666466,-57.42175734617513,34.375263082763624
2014-02-26,280.77318253537493,-5.226076007415149,32.65012026414847
2014-02-27,280.85762840428384,-18.450889315642375,30.742000723580865
2014-02-28,280.94207427319276,18.353801230039416,28.64018035899439
2014-03-01,281.0265201421017,147.83375064237057,26.339734820339448
