Date,Actual,Seasonal Naive,Linear Regression,Random Forest,Holt-Winters,Prophet,SARIMAX,Ensemble (Top-3 Experts)
2014-01-28,135.0,122.0,123.53117260080111,123.06,46.899542086852904,115.94106599062994,56.37956004863735,120.84407953047702
2014-01-29,135.0,140.0,146.99437401909202,164.62,70.00946697795861,196.88513854663523,80.7510348878024,169.4998375219091
2014-01-30,131.0,126.0,166.50573455904927,140.7952,86.51932789071817,206.5608111867262,97.86387451753923,171.28724858192516
2014-01-31,150.0,201.0,173.81039491410587,176.29,147.11265477765755,263.61782531036494,157.2917482115637,204.5727400748236
2014-02-01,267.0,271.0,224.68426015109148,421.4767,318.9603906084133,430.49228013347476,346.0818886873293,358.88441342818874
2014-02-02,150.0,248.0,308.83158563109396,230.67,218.83679261134233,293.4022713668956,235.01140342989203,277.63461899932986
2014-02-03,122.0,122.0,98.65487471013154,117.95080000000002,125.68524542666796,199.26516786614974,140.5911112422241,138.62361419209375
2014-02-04,92.52,135.0,110.89748820409619,118.31680000000001,46.251551626114065,151.13243238875376,57.816734236273234,126.78224019761666
2014-02-05,98.0,135.0,112.8847565087552,112.64640000000001,69.36147651721974,208.5949691401903,83.53541399491363,144.7087085496485
2014-02-06,108.0,131.0,127.01342112856065,117.9552,85.87133742997933,218.42760475387274,104.95485166472389,154.46540862747779
2014-02-07,173.0,150.0,170.09826998555764,168.4452,146.46466431691871,271.4602728695287,165.13176150564829,203.33458095169544
2014-02-08,323.0,267.0,230.3365942623452,382.8567,318.31240014767445,444.18643777552825,343.1870257104223,352.45991067929117
2014-02-09,230.0,150.0,315.34918146119446,218.5,218.18880215060346,328.8931969518713,245.1532771501344,287.5807928043552
2014-02-10,117.0,122.0,142.0651170508683,131.91160000000002,125.03725496592912,221.0811472827935,147.70004934827796,165.01928811122062
2014-02-11,150.0,92.52,94.39849238836777,113.34240000000004,45.603561165375226,135.0777006336888,67.91455757911305,114.27286434068553
2014-02-12,160.0,98.0,137.26500805029545,134.12600000000003,68.7134860564809,220.32244572690504,95.08584076558502,163.9044845924002
2014-02-13,211.0,108.0,165.35190754241486,170.62,85.2233469692405,227.7661973348127,113.80264243188634,187.91270162574253
2014-02-14,281.0,173.0,229.26245352640282,206.08,145.81667385617988,298.08350143577627,174.1381283344469,244.4753183207264
2014-02-15,1046.0,323.0,287.3069548036649,539.4033999999999,317.66440968693564,481.381157328335,347.61378130896674,436.030504044
2014-02-16,925.0,230.0,707.5754689265237,835.5966999999999,217.54081168986465,683.6323448580868,267.4987628701887,742.2681712615367
2014-02-17,713.0,117.0,479.145322382876,601.69,124.38926450519028,567.8125668436744,187.91563752321306,549.5492964088502
2014-02-18,108.0,150.0,390.8691743244682,329.07,44.955570704636386,403.20994892032445,108.69623236710319,374.38304108159747
2014-02-19,141.0,160.0,110.08506604577829,153.76,68.06549559574206,131.64593555213318,119.96858983642072,131.8303338659705
2014-02-20,113.0,211.0,164.58090050545087,148.57,84.57535650850163,150.76028365558147,131.08170150794396,154.6370613870108
2014-02-21,151.0,281.0,151.48859860474394,309.2267,145.16868339544104,192.78197362501078,194.73539217099352,217.83242407658489
2014-02-22,272.0,1046.0,255.17024382913795,366.78,317.01641922619683,311.63671777017066,316.2745230153763,311.1956538664362
2014-02-23,183.0,925.0,320.2372409920687,212.06,216.8928212291258,212.01440738592427,203.97619157656607,248.1038827926643
2014-02-24,98.0,713.0,123.30856000246996,221.62000000000006,123.74127404445144,155.06856755424982,107.24121355417786,166.66570918557326
2014-02-25,108.0,108.0,90.6759371442223,126.96600000000002,44.30758024389755,125.07649666882423,55.9179719271752,114.23947793768218
2014-02-26,113.0,141.0,111.1730803989494,156.4256,67.41750513500322,198.40730971184027,83.46930769929114,155.3353300369299
2014-02-27,104.0,113.0,149.81548287711436,129.87040000000002,83.92736604776279,199.93581461432348,101.67159006123858,159.87389916381264
2014-02-28,136.0,151.0,165.81685633092232,139.73,144.5206929347022,248.65912965319322,162.7930025351416,184.73532866137182
2014-03-01,235.0,272.0,208.35391912133744,317.6467,316.36842876545796,419.45556817095496,354.62154328762693,315.15206243076415
2014-03-02,188.0,183.0,268.8108935552857,191.14,216.24483076838698,273.9406003886156,252.85356900530127,244.63049798130044
2014-03-03,113.0,98.0,112.50554286510578,116.40600000000002,123.09328358371258,196.1526081078709,160.884895883967,141.68805032432556
2014-03-04,108.0,108.0,101.14297409042209,132.8068,43.65958978315871,116.80901014311513,79.0092069347107,116.9195947445124
2014-03-05,118.0,113.0,125.15953196091309,175.05560000000003,66.76951467426439,177.90656545630696,105.73247337234538,159.37389913907336
2014-03-06,127.0,104.0,145.6016856915127,130.1904,83.27937558702395,183.3664626351573,128.90764890583415,153.05284944222333
2014-03-07,151.0,136.0,189.39620358976183,150.99040000000002,143.87270247396333,233.46035559823792,187.90674357553536,191.28231972933327
